time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2
13735,0.011758065360356094,0.3241476286652995,-1.3258998808775517,1.080311905830641,0.2515649180525481
2946,0.012651020039346886,0.33393183796170156,1.660994147405646,-2.8788350169836683,0.3175347947171342
2956,0.030338497356557505,0.03287722798281215,0.8991142859542924,-2.6875125992810016,0.14202261687111117
19725,0.022078427098573054,0.18189927007802575,-0.3784777034333504,-1.8954146790223203,0.2315191323286423
17644,0.022655620845987656,0.2659809557132624,-0.0883056111219056,-2.947235901604852,0.18398720888333275
6820,0.002789986013729812,0.2432318700437834,-1.3567949660792242,2.313599056844291,0.2642485813593881
1722,0.007938967332071872,-0.3093366428399541,1.5718400208928585,-1.7990012342430592,0.12484316173958021
3138,0.006192916497393928,0.70558763926728,-0.20220877009408517,-0.08104965401611888,0.37428085969983493
18748,0.01728128613515805,0.2797365332611324,0.8832036274246942,-2.760581143884627,0.19772206627562627
31170,0.010579069300704597,0.1702606861770815,0.6638091800388379,-1.288035583425655,0.05653916140959159
11686,0.001410400453472239,-0.5500715636168206,0.4427354986245011,1.4384829242993047,0.3046787622869086
20785,0.00837083701221005,0.4394506469017426,0.7289197866425301,-2.4078611134687518,0.31439823676543033
11113,0.0049755348895398795,0.3508332215898893,-2.046871999823247,1.2445054873393766,0.414451326969307
20434,0.005429383460956049,-0.007032127379374882,-1.5834705723927673,1.6729544719225105,0.05683217027522114
27669,0.005203038989910907,0.08454616308897887,-1.2036546504558474,-0.9242918498590535,0.16755282433547114
11995,0.0231636971079408,0.3129559653973002,1.7252214864258149,-3.6662727843755896,0.32868687660318263
13071,0.02110271868952751,0.65040953666685,0.7934878581781379,-4.556053003277814,0.5103004059350467
3626,0.008484526410971773,0.20830034807155662,2.351595134324055,-3.060473066394211,0.2892708591774378
32746,0.005976556775304686,0.13665092688901226,-2.5122800830729988,2.2070606075377377,0.21581333337080644
9973,0.025073576072021243,0.24449065614353938,0.7060935095640073,-4.610306188553217,0.1473032597714704
1813,0.01746748475859705,0.3415937637236037,0.9600169553383313,-3.5345873103358505,0.0967904889636273
1209,0.003358312730500587,0.38683770367686243,0.9069998167527389,-1.7233264521005007,0.1411430492310377
25340,2.097388212969533e-05,-0.32060824378888375,-2.257242344294761,3.1497870159265946,0.33097424873885894
16839,0.03069437749134649,0.27884337599892983,1.0119882195516376,-4.066251144112959,0.20059954664833912
1980,0.00840616075264904,0.008493928735691877,1.2370635161647174,-2.0102286485122898,0.2001261422131202
20227,0.009579478096129664,0.3867897454947059,-0.5705764762106296,-1.2108414400670797,0.18634799956416848
30128,0.022517543609033644,0.4692405665472853,1.4261024377086349,-3.531833223469936,0.45402364478232293
13851,0.008893094747444557,-0.1433843176207198,1.2901924680545451,-1.2252144995117105,0.03534567227581997
32109,0.010725194675083982,0.1761254837920877,-0.5656158087124881,0.05851104506456606,0.05403813612117625
7621,-0.001050410357695149,-0.11535008017771434,-1.1914035926047588,1.83816214747285,0.15085984331877023
29106,0.009542744047999353,0.06651135468989289,0.2709269435183255,-1.1109222945432522,0.03799117138258756
5787,0.0026435624308428617,-0.05281251931852761,-0.7841797353949695,1.0608739388326724,0.04381863322609636
2718,0.005173632018097134,0.29345830599177875,0.12774803895482165,-0.19095620728514673,0.158274024313096
14751,0.02550836074872325,0.20422910597879776,0.2910574958002746,-2.3385547806617133,0.1516990546150785
26069,0.004879036143868049,0.1566533297687064,0.020005940823953017,-0.6960976889088241,0.03986852884373482
20317,0.02068174599660449,0.2306886501768431,0.685107328725916,-3.3616348687701643,0.2398421622365169
