time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2,model
9887,0.00031811678331188596,0.8004390042448303,-0.029325362893306117,-2.384536886606871,0.49795496261466443,WLS-HAR-RV (λ=0.05)
20669,0.00037973695113218005,0.29732535168165725,-1.4726391992262908,-1.348156780285859,0.3012908250944102,WLS-HAR-RV (λ=0.05)
14234,6.018198806931758e-05,0.07000930165389724,-1.437759603377464,1.885166247310458,0.19779572082343122,WLS-HAR-RV (λ=0.05)
25879,-4.426818164739724e-05,-0.5082493350489738,-3.2307239692647793,5.072604582877964,0.472754816099869,WLS-HAR-RV (λ=0.05)
31874,0.0005708755312541002,0.4209175508688904,-0.591062666679059,-3.4076025124497162,0.36656541117046115,WLS-HAR-RV (λ=0.05)
16507,0.000322508874503798,-0.3332665644735523,0.8297876546430544,-1.6668091328557424,0.2259156994631164,WLS-HAR-RV (λ=0.05)
31047,0.0003085529989047458,0.23394338920614133,-0.6833236541408064,-0.6526421999727096,0.12812204755250656,WLS-HAR-RV (λ=0.05)
27524,0.00026172404859604593,0.3590472476671316,-0.08759290167441569,-0.8691935518518445,0.1793500454891268,WLS-HAR-RV (λ=0.05)
14928,0.000338289951608311,0.18308341551116725,-0.5995820177193056,-0.6402117947151728,0.18566309519213353,WLS-HAR-RV (λ=0.05)
24406,0.000296254638470693,0.3675245447118872,-0.4756508727018821,0.11903106516426648,0.17117955374040905,WLS-HAR-RV (λ=0.05)
6815,0.0008067003181275519,0.44334653225781784,0.8984655070585754,-2.716969465645159,0.3649581813049869,WLS-HAR-RV (λ=0.05)
2440,0.00019035761686520512,-0.1628862098700068,-2.5737602633754246,2.0143230715074054,0.2065286631482125,WLS-HAR-RV (λ=0.05)
21614,0.00031543666990611137,0.10677090027310243,2.075969550409959,-3.511073345457992,0.4163413748604189,WLS-HAR-RV (λ=0.05)
28354,0.0003098630156673178,0.21831003970774798,-0.005372408604168877,-1.5326394317305168,0.16723663222412588,WLS-HAR-RV (λ=0.05)
22548,0.00020040818129388584,0.3881423948861096,0.34787936382633855,-1.1689273724229183,0.23180772361553237,WLS-HAR-RV (λ=0.05)
1521,0.0008471950050101761,0.29648756300647544,2.2073066064126063,-4.745882392209742,0.2790541715270778,WLS-HAR-RV (λ=0.05)
7512,0.00029372412593913085,0.44775181291874727,0.5319421158566666,-3.0118665853747566,0.17584066640389773,WLS-HAR-RV (λ=0.05)
14449,0.00032343915011344844,0.03641020689394648,1.183195715478362,-3.650827352959396,0.11115887496117272,WLS-HAR-RV (λ=0.05)
31389,0.00043973661924748687,-0.14293683539116994,0.8181066728797305,-2.8637449568187088,0.15717128758173193,WLS-HAR-RV (λ=0.05)
20265,-0.00015496908813732716,-0.09982048060750393,-2.1278092769570307,4.071472840089936,0.21691212975796537,WLS-HAR-RV (λ=0.05)
30341,-0.00011600101084071942,0.14241815667480923,-1.486175366762675,2.9846484029803837,0.41890717912645714,WLS-HAR-RV (λ=0.05)
4089,0.0001580756885701603,-0.0456076970225221,-1.824703134730482,1.3656676616514967,0.21515203065271238,WLS-HAR-RV (λ=0.05)
11151,0.00017640885656309386,-0.15720370470318576,2.532630631463488,-2.1384673983039324,0.37025481922737324,WLS-HAR-RV (λ=0.05)
5425,0.00027854994235510476,0.19581122823585936,1.499550890121445,-2.644711574007972,0.28895902915500415,WLS-HAR-RV (λ=0.05)
19512,-7.87555433173068e-05,0.4510799315391666,-1.8241679131448272,2.4911612379999,0.32783463350430675,WLS-HAR-RV (λ=0.05)
17120,0.0006341882706281234,0.4813281917019515,1.8761076596476562,-4.740664581138106,0.455210477691841,WLS-HAR-RV (λ=0.05)
21658,0.0002668048010217277,0.7023177716952831,1.304815566825491,-2.816119512855053,0.5860878613428271,WLS-HAR-RV (λ=0.05)
21024,0.0007442480769882464,0.4709528724378334,1.9611189030277691,-4.699269724158385,0.2623015567977842,WLS-HAR-RV (λ=0.05)
30339,0.0006915967191630854,0.3902621143851977,-0.04027461126750631,-2.658413051575795,0.2701937734009202,WLS-HAR-RV (λ=0.05)
16731,0.0008797028880163024,0.5049666732252467,2.3720077513673647,-5.286961762387391,0.4020915112194934,WLS-HAR-RV (λ=0.05)
5020,0.00020514124976411002,-0.6782078565102994,0.7921489725653085,-1.6908978131492085,0.39305360393257593,WLS-HAR-RV (λ=0.05)
17193,0.00029496272491965324,0.22111511982247348,-0.07437497050885278,-1.1942854210024352,0.08788025428570156,WLS-HAR-RV (λ=0.05)
26763,0.00048284746468865914,0.3345784714010684,0.6134947494813447,-1.7418561094366158,0.20589616392879106,WLS-HAR-RV (λ=0.05)
17265,0.001234076683445571,0.5443773611434942,0.7277476039607956,-1.9964059669647916,0.39116251491884735,WLS-HAR-RV (λ=0.05)
10708,0.00010293468778485517,-0.4627697943512137,-0.14215010669348027,0.8444696737849003,0.11939872643256366,WLS-HAR-RV (λ=0.05)
5929,0.0003362683522141995,0.16931804411341136,-1.2802771507193784,0.271177753827501,0.2106071363316706,WLS-HAR-RV (λ=0.05)
4367,0.0007361625725665347,-0.37508059440005864,2.8632365885723488,-5.593160676392587,0.3870064206064847,WLS-HAR-RV (λ=0.05)
13720,0.00036166722220528887,0.5903118894908992,1.1338727680696776,-2.622841865712296,0.3916786037927914,WLS-HAR-RV (λ=0.05)
