time_id,AIC,BIC,converged,stationary,alpha,beta,model
5,6.096192653929964,11.052544061645435,True,True,0.0,2.894146646633575e-14,"GJR-GARCH(1,1,1)-t"
11,-0.0361522974255557,4.920199110289914,True,True,0.0,0.5885410667757086,"GJR-GARCH(1,1,1)-t"
16,8.704883021335611,13.661234429051081,True,True,0.32457597560977397,1.6197138942937965e-17,"GJR-GARCH(1,1,1)-t"
31,16.20021662438878,21.15656803210425,True,True,2.241581580859086e-18,0.9304981938149509,"GJR-GARCH(1,1,1)-t"
62,-7.846048155909596,-2.889696748194126,True,True,3.1464608696296645e-14,0.9539854799956647,"GJR-GARCH(1,1,1)-t"
72,27.706252231304365,32.662603639019835,True,True,0.74400612039012,2.6724411138729924e-14,"GJR-GARCH(1,1,1)-t"
97,35.05427453350397,40.01062594121944,True,True,1.5836714974537586e-15,0.9429609655870265,"GJR-GARCH(1,1,1)-t"
103,18.832855916874227,23.789207324589697,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
109,-7.484073440690086,-2.5277220329746157,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
123,-6.323120429988943,-1.3667690222734734,True,False,4.2153630186358546e-15,0.9999999999999846,"GJR-GARCH(1,1,1)-t"
128,1.8650068844957453,6.821358292211215,True,False,0.0,0.9999999999999967,"GJR-GARCH(1,1,1)-t"
146,33.23705603702889,38.193407444744366,True,False,0.0,0.9999999717978545,"GJR-GARCH(1,1,1)-t"
147,-0.9241469462615868,4.032204461453883,True,False,7.190599334598372e-17,1.0,"GJR-GARCH(1,1,1)-t"
152,24.355512318069906,29.31186372578538,True,True,7.261132270214484e-14,0.9742994323643452,"GJR-GARCH(1,1,1)-t"
157,25.112533331544086,30.06888473925956,True,True,0.10963315085335766,3.105558100875435e-12,"GJR-GARCH(1,1,1)-t"
159,-1.7446856495369651,3.211665758178505,True,False,0.26685111570347686,0.8407639642671306,"GJR-GARCH(1,1,1)-t"
169,11.390768801243837,16.347120208959307,True,False,4.593803497106375e-14,0.9999999999994632,"GJR-GARCH(1,1,1)-t"
207,38.55364183914041,43.50999324685588,True,False,9.067495445536563e-16,0.9999999999999997,"GJR-GARCH(1,1,1)-t"
211,6.746041850594471,11.702393258309941,True,True,1.9811645331584233e-14,0.947896894127649,"GJR-GARCH(1,1,1)-t"
213,6.677806643754266,11.634158051469736,True,True,5.027061427829248e-21,0.16800389052322393,"GJR-GARCH(1,1,1)-t"
218,-14.215960778554436,-9.259609370838966,True,False,0.9999999999998858,0.46444610495870536,"GJR-GARCH(1,1,1)-t"
227,15.136679037538764,20.093030445254236,True,True,6.899347818320242e-13,0.9812966855976037,"GJR-GARCH(1,1,1)-t"
229,-22.98862019608623,-18.03226878837076,True,True,0.07581172038510926,1.9648370828500243e-12,"GJR-GARCH(1,1,1)-t"
232,8.491060702487498,13.447412110202968,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
250,6.3921353423991505,11.34848675011462,True,True,1.11196195059748e-16,0.2503920016288977,"GJR-GARCH(1,1,1)-t"
254,42.95491346518156,47.911264872897036,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
256,-12.300319759990522,-7.343968352275052,True,False,0.999999966445364,0.5000000078277448,"GJR-GARCH(1,1,1)-t"
266,20.221687017846595,25.178038425562065,True,True,1.7650262694635337e-09,0.7031755273528296,"GJR-GARCH(1,1,1)-t"
273,-8.939367032776058,-3.983015625060588,True,True,0.0,0.42462094743492074,"GJR-GARCH(1,1,1)-t"
289,-16.747755923685748,-11.791404515970278,True,True,1.5339925402967911e-10,0.8252971229883092,"GJR-GARCH(1,1,1)-t"
