time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
5,,,False,False,,,
11,-17.545525679413444,-11.881124070595764,True,True,-2.5142565344860603,-1.4295444993237938,0.0811897186870168
16,-9.563470713328073,-3.8990691045103922,True,False,,,
31,23.217600636345217,28.882002245162894,True,True,-0.826430663061516,1.10543264191225,0.0
62,-3.876005605222794,1.7883960035948867,True,True,-0.6918723290754815,-0.267354438986634,1.7996922974412348e-16
72,20.069668251900247,25.73406986071793,True,True,0.8583707940725229,-3.3353169794636623,0.28378047683257673
97,26.664202061592082,32.32860367040976,True,True,-0.3424553493087985,0.5530156070418155,0.061975504371525415
103,1.4734358851418712,7.137837493959552,True,True,1.5464796152499471,-0.6468466220938685,0.003011300502009921
109,6.279573123628557,11.943974732446238,True,True,-1.1405754539686819,0.12284474512019432,0.24591062506108052
123,203.6762246344117,209.3406262432294,True,False,,,
128,-6.747717039640541,-1.0833154308228607,True,False,,,
146,-15.431718208566423,-9.767316599748742,True,True,2.9592895902779115,1.5690615548053468,0.20375440764453384
147,174.0171289600873,179.68153056890498,True,False,,,
152,4.991802538634444,10.656204147452124,True,True,1.7413134117534437,-1.4460682401373588,0.18297371362713918
157,9.738847910307056,15.403249519124737,True,True,-1.34083824546865,-0.7228528413337447,0.07494044576740931
159,-3.414382024860238,2.2500195839574424,True,True,0.21471584390596674,2.025545767606708,1.9964805102165195e-06
169,-1.9621024690044386,3.702299139813242,True,True,1.028632766428544,-2.971596866675731,0.48296156537459184
207,,,False,False,,,
211,3.1285641388639007,8.792965747681581,True,True,1.5532887048795196,-2.5675139080495293,0.5337940502624099
213,1.2608728334527761,6.925274442270457,True,True,-1.3263187887380934,-2.17319650411988,0.12618569932098633
218,-6.719661920482849,-1.0552603116651689,True,True,-3.1870415722972365,2.637302136230325,0.23148503207839666
227,6.0582663182312935,11.722667927048974,True,True,0.837723243306022,-1.3482060772222861,0.15872931177008034
229,-4.883703837113856,0.7806977717038244,True,True,1.2761919544487066,-1.9581488777584641,0.021668477145508097
232,14.008696284648089,19.67309789346577,True,True,0.4643357061911169,2.6115606522013413,0.471808340997881
250,-13.458041281043961,-7.793639672226281,True,True,-1.7126032550314636,-0.04887047501318838,0.0
254,30.014037944447963,35.67843955326564,True,True,2.5888217122480923,-0.3438398180441643,0.37323912964943484
256,2.207100222402662,7.871501831220343,True,True,0.37780595046424514,2.7732918041574885,0.8544066093390094
266,,,False,False,,,
273,199.25862948011746,204.92303108893515,True,False,,,
289,-18.219583111592627,-12.555181502774946,True,False,,,
297,9.543426241319143,15.207827850136823,True,True,0.20414540948719545,-0.6391467068396757,1.1825240413427595e-16
303,24.293504881483855,29.957906490301532,True,True,-1.1533063183052137,-0.9039365199930333,0.8642498382278178
309,-21.076845455515112,-15.412443846697432,True,True,-2.7047140024041143,0.6714950973083468,0.2240098199487625
310,,,False,False,,,
317,-5.216107624379653,0.4482939844380276,True,True,0.7338022179781084,-3.3106294652040917,0.08481048663531646
319,-10.344991114123484,-4.680589505305804,True,True,1.9036138632380621,-4.384060480307249,0.09498357885188156
325,,,False,False,,,
326,29.128920421420602,34.793322030238286,True,True,0.9802466963723291,0.5176740067607152,4.280821228601813e-18
335,16.392415007491152,22.056816616308833,True,True,-1.2222528548754226,0.33876344516055307,0.07644588549764093
337,-23.313764048220506,-17.649362439402825,True,True,-1.0369437679385634,-3.095587824669032,0.041960423803543215
358,30.961621034117822,36.6260226429355,True,True,-0.2865840615792786,2.786868450006183,0.3168226563965491
371,20.202090979120353,25.866492587938033,True,True,-1.9398640197458608,-0.891603206707751,0.22257408030044762
373,,,False,False,,,
380,4.417854722006032,10.082256330823713,True,True,0.8894635906078766,0.5146110012901965,4.357685029235831e-11
381,-23.07182181706814,-17.40742020825046,True,True,4.3771119044129785,3.377659445959069,0.005747346321249149
411,-19.31417214772741,-13.649770538909731,True,True,0.617650007887331,-0.6347696379417549,0.217894547561674
420,213.555376644056,219.21977825287368,True,False,,,
424,-2.2728711435061584,3.391530465311522,True,True,0.4414404863506774,-0.660167491801929,2.20323868280377e-17
427,41.17766506449015,46.842066673307826,True,True,-2.061863067989336,-2.2117432195724933,0.08632351309070588
436,-2.1865021531528974,3.477899455664783,True,True,-1.1203639195337534,-0.7655746646157283,0.3231168833414775
438,-5.5394448386850215,0.12495677013265905,True,True,-1.5020901324347102,0.5525643082994464,0.13694347428880466
454,,,False,False,,,
465,,,False,False,,,
487,213.22978138180264,218.89418299062032,True,False,,,
493,23.976856335416883,29.64125794423456,True,True,-0.44678153156108613,-0.020432076811192548,0.02000134072083252
506,16.67363655957748,22.33803816839516,True,True,0.9827674982014055,0.4206827143102741,0.5041239546361296
536,25.66170603324257,31.32610764206025,True,True,-0.24098879689901662,-1.9797883763743347,0.7296483882697813
539,12.011473637472388,17.67587524629007,True,True,-0.5294739060095646,0.7942968144901008,0.0
545,-12.686886748536224,-7.022485139718544,True,True,1.472659457510871,1.4602238284568667,0.004616525401555547
554,-19.138756720772804,-13.474355111955123,True,True,0.14678171457646136,-1.4256213589463564,0.022476358219720202
568,186.54455215820147,192.20895376701915,True,False,,,
579,9.329661651136064,14.994063259953744,True,True,0.6836570102998077,3.0239043170242765,0.33448309150036704
589,29.11143493454847,34.77583654336615,True,True,0.3999199384950013,-0.0691225382955097,0.0
591,-4.443992517182153,1.2204090916355277,True,True,-2.5743216420746564,2.7023878008237823,0.07876752594851083
595,-8.123036261831707,-2.458634653014027,True,True,-1.1185078032738003,-0.5201410681902572,0.30265475712426504
611,-4.234762665758879,1.4296389430588015,True,True,1.3382311467091255,-3.0743111656421043,0.0014387813004322677
618,1009388.3925213508,1009394.0569229596,True,False,,,
627,184.4017872842477,190.06618889306537,True,False,,,
633,-0.2000590669409732,5.464342541876707,True,True,2.4984564477013596,2.031161229265896,0.15286419163959689
640,25.834708539321607,31.499110148139287,True,True,0.4348604961448637,1.3112632609141794,0.004759339575992846
646,-16.560311758051512,-10.895910149233831,True,True,-0.49662736907376853,-0.7970415264439803,0.1806554706789836
650,-5.013614829069603,0.6507867797480777,True,True,0.23801989312720767,-2.5366184049563847,0.9799079462122597
652,-5.032192612750162,0.6322089960675186,True,True,-1.4957166587980382,-0.6200691802246974,0.11260911718891228
659,10.615254991334869,16.27965660015255,True,True,-2.0221888280682374,-3.7157222658971563,0.0766709827386986
675,,,False,False,,,
697,1.56928769790159,7.2336893067192705,True,True,-0.9783846707906879,-3.2803920566324924,3.535104590554468e-11
709,12.856618014444386,18.521019623262067,True,True,0.35623242158808927,0.19150504704879615,0.20194560179849944
725,203.94195450430277,209.60635611312046,True,False,,,
728,2.564405095541588,8.228806704359268,True,True,1.2604823224168273,-1.1530353218312095,0.14048594384052016
735,,,False,False,,,
745,8.791491631328107,14.455893240145787,True,False,,,
746,,,False,False,,,
748,221.23448554619327,226.89888715501095,True,False,,,
753,207.64020573705875,213.30460734587643,True,False,,,
785,20.56706968835982,26.2314712971775,True,True,2.63358677337876,3.0843567473851654,0.021334422701981822
817,-16.496311772256433,-10.831910163438753,True,True,-1.9169773761332762,-0.5775423139835442,2.8646857680337954e-17
840,3.954141617647341,9.618543226465022,True,True,0.24946935835946785,2.9042719230776464,0.5661016281816746
841,10.816168025167705,16.480569633985386,True,True,-1.1719310986608715,-0.2865251747195518,0.18429198073754005
852,-9.212956638490901,-3.5485550296732207,True,True,1.5903331258086482,-1.161454616578306,0.004123487671531136
854,22.60470484080843,28.26910644962611,True,True,-0.04467353119389762,0.3463526417564014,0.29930878976296643
868,,,False,False,,,
886,12.3594764363929,18.02387804521058,True,True,0.6836728973374275,-1.3578735819507453,0.0551254654732266
895,45.153134755970314,50.817536364788,True,False,,,
904,27.864615822813235,33.52901743163092,True,False,,,
908,1392.6569812321602,1398.3213828409778,True,False,,,
947,-21.97570954129504,-16.31130793247736,True,True,-1.567944200229536,0.4593724908568477,0.20602443446765425
951,188.68341009098077,194.34781169979846,True,False,,,
957,18.17813500988133,23.84253661869901,True,True,1.9277081400157352,-1.207509998340578,0.012105394828024757
969,50.02444454235123,55.68884615116892,True,True,-1.5994969086684003,2.9203102704504356,0.6190537413914614
985,-18.728050183087433,-13.063648574269752,True,True,-1.0560261650478322,0.3859033488097426,0.17421409802407448
991,,,False,False,,,
1000,-25.550064162163267,-19.885662553345586,True,True,3.234316225319575,-0.5872189778093186,0.08594920036510273
1011,,,False,False,,,
1016,0.41566120633659764,6.080062815154278,True,True,0.1205184005023365,2.684858599579222,0.04623940023090717
1020,60.507514223128375,66.17191583194605,True,False,,,
1022,23.72141618698592,29.3858177958036,True,True,-0.505770738646118,1.0554484121774266,0.0
1028,39.18543708870317,44.84983869752085,True,True,0.4111709970474911,-0.1954822449313112,0.010997707885903587
1037,3.3158478643283598,8.98024947314604,True,True,1.6281517705323785,-2.06542117959202,0.03708681003109999
1040,5.32418841424739,10.98859002306507,True,True,-1.4982563978591623,-3.1217651752644335,1.904013409271733e-21
1057,141.83205780418749,147.49645941300517,True,False,,,
1063,38.17518946564819,43.83959107446587,True,True,-0.42856650585334166,-0.02326179011228889,0.46903915239414556
1070,-1.9555201362439512,3.7088814725737294,True,True,1.019567547047228,-1.3453118971345117,0.0034281459116235822
1075,,,False,False,,,
1100,-0.7148836773734786,4.949517931444202,True,True,3.2712318747116638,-1.0189701143076433,0.15930443288015747
1107,,,False,False,,,
1119,5.311802671629561,10.976204280447242,True,True,2.9995253700202382,-0.4178744672829764,0.19115813860912273
1125,16.54491334478677,22.20931495360445,True,False,,,
1128,-17.865815417196117,-12.201413808378437,True,True,-1.056304042414174,0.016384215608124503,0.5007931201659372
1135,14.072132558092246,19.736534166909927,True,True,2.9102044988551445,0.4221497453283164,0.16396867820233457
1142,-2.2447322031409236,3.419669405676757,True,True,-0.767018680818049,-2.487891198131078,0.0022620278121746264
1149,7.8128294833805185,13.477231092198199,True,False,,,
1158,-14.450801494799542,-8.786399885981862,True,True,-2.9285314651693977,0.26423233660618356,0.5353918830598603
1161,9.1676479451699,14.83204955398758,True,True,-0.8127203212839111,2.7557209118909047,6.849482248552239e-14
1173,-0.04500185179358951,5.619399757024091,True,True,3.0332735428188906,-1.0589244816821612,1.6006470958243983e-19
1176,-1.5928860052584106,4.07151560355927,True,True,-0.5465923221771555,-2.034541203134482,8.013295361882482e-06
1178,175.90302436636398,181.56742597518166,True,False,,,
1191,40.466408175186814,46.13080978400449,True,False,,,
1198,9.660781958417292,15.325183567234973,True,False,,,
1205,189.34719431441567,195.01159592323336,True,False,,,
1209,46.81057289275273,52.474974501570415,True,True,-1.5130849623090394,0.47805935608662553,0.43908514552378536
1213,8.708634155753307,14.373035764570988,True,True,1.478876953411702,-1.6050239950593086,0.7400186743510336
1215,-16.872752343015797,-11.208350734198117,True,True,-2.7510944813709193,-0.33451567399514537,0.036777913231966414
1219,-0.28084227638791504,5.3835593324297655,True,True,-1.0611789224169765,-2.5400116336053467,0.4288020998778573
1227,12.195004071113118,17.8594056799308,True,True,0.68523501387416,-3.213815530191703,0.365846672081165
1235,-31.371831566587915,-25.707429957770234,True,True,3.6892900977927097,1.2566672704720285,0.43252058130908705
1239,-14.333048003844258,-8.668646395026578,True,True,3.4151612146964867,-2.314539437610137,0.33713007300065456
1242,2.953084251931564,8.617485860749245,True,True,-2.280564277362294,-2.1909102348691474,0.28885703969141696
1247,-3.0863540380755516,2.578047570742129,True,True,0.3685574386070049,-1.3283697670533627,0.46232113156503507
1249,-39.338251959077965,-33.67385035026028,True,True,1.4864329584415192,-3.0155272313972192,0.2808635786748779
1255,2.4363660594000596,8.10076766821774,True,True,-0.42440586849769973,2.1975475387643484,0.07277711398232548
1264,11.66425378512974,17.32865539394742,True,False,,,
1269,22.134936766041804,27.79933837485948,True,True,-0.22935113035258237,-3.4836147780900193,0.08236804672389762
1273,220.28764300490613,225.9520446137238,True,False,,,
1274,-2.49827546871434,3.1661261401033407,True,True,0.9560045851083152,-0.8661634414434026,0.1827457067892304
1280,20.976963874690604,26.641365483508284,True,False,,,
1289,14.75815643443492,20.4225580432526,True,True,-2.12177159743828,-0.8200262101188912,0.26094901708644586
1291,26.48707039229201,32.151472001109695,True,True,2.470969300558718,4.277880215885687,0.3092669822007189
1292,-6.301891531344115,-0.6374899225264343,True,True,0.07272954772561356,-1.8267273467172231,0.06197292885089391
1302,190.77682208456733,196.441223693385,True,False,,,
1310,2.6340942900445263,8.298495898862207,True,True,0.483903899129006,1.1396161147167572,0.15773199587967254
1321,-8.772377325017821,-3.1079757162001407,True,True,1.715519517791464,1.732189216777364,0.10668718751774608
1322,23.13770119948179,28.80210280829947,True,True,0.6649649631586707,1.6594683892018216,0.15410724778362142
1326,,,False,False,,,
1348,-14.031219980343916,-8.366818371526236,True,False,,,
1350,-32.254969711214855,-26.590568102397174,True,True,1.9543947574926632,4.249826068134763,6.511826813766944e-13
1359,50.04145453612217,55.705856144939844,True,True,4.226087634125642,-1.7610080746943548,0.2291831060626613
1363,-7.7598900879762205,-2.09548847915854,True,True,-0.4647756464938847,1.3724661183063513,0.14209231026735886
1365,188.9992437264442,194.6636453352619,True,False,,,
1377,,,False,False,,,
1380,54.49669248150974,60.161094090327424,True,False,,,
1392,192.4556418981337,198.1200435069514,True,False,,,
1404,108.23073281785159,113.89513442666927,True,False,,,
1408,21.484669301531092,27.149070910348772,True,True,1.3586375296164275,1.1489402424779431,0.10039704339207278
1416,11.55906072504996,17.22346233386764,True,True,0.10740804737169306,-4.360371995975993,0.9316091210195546
1417,187.70665732552638,193.37105893434406,True,False,,,
1427,-5.540457602494367,0.12394400632331326,True,True,-1.6756641108804606,-3.0860700823029643,0.1714518751963449
