time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
5,-10.440385894530475,-4.775984285712795,True,True,-2.3746243914672887,-3.305645057306014,2.2261503017981485e-15
11,,,False,False,,,
16,-9.607920239478648,-3.943518630660968,True,True,1.4785971588941078,-2.5908617003901417,0.9636252725263709
31,-0.5668563169658754,5.097545291851805,True,True,-0.6309374865911707,-1.0199346464720374,3.145614683109005e-07
62,-0.8344799858736316,4.829921622944049,True,True,0.0010201354583037506,-0.3345180343425893,0.014997656942387158
72,-14.095727685330719,-8.431326076513038,True,True,2.5084407132960216,-2.6462998561975772,0.0018735079817765645
97,-9.474308219085454,-3.809906610267774,True,True,3.1321729768170448,0.9175961618314943,0.6323284242595687
103,104.59086267235865,110.25526428117634,True,False,,,
109,8.244710016507833,13.909111625325513,True,True,-0.6426742255904486,0.5645291945343324,0.03685092144033375
123,,,False,False,,,
128,1.0348038643778938,6.699205473195574,True,True,-0.6610792157456957,4.319639511958597,4.246542475281433e-06
146,0.5977613462458837,6.262162955063564,True,False,,,
147,-31.617813641423616,-25.953412032605936,True,True,-3.815223938909538,-0.5155101329586361,0.2777247788158259
152,12.514410479409225,18.178812088226906,True,True,-0.5779318028148095,0.2669988510595442,0.27273266912476163
157,8.22895317565853,13.89335478447621,True,True,1.2509528842450675,2.017025218343671,0.07877381340024782
159,-34.50357484398778,-28.839173235170097,True,True,-0.1223913166587472,2.7588206250360523,5.545738315296724e-15
169,-10.82511171476732,-5.16071010594964,True,True,-1.6751115194402288,-3.737930457184173,0.10443044819995158
207,20.166995318760442,25.831396927578123,True,False,,,
211,-13.34414275557295,-7.679741146755269,True,True,3.253047857471437,-3.667177535250497,0.17178821645381182
213,204.89206733963016,210.55646894844784,True,False,,,
218,8.027772490986962,13.692174099804642,True,True,1.09922073789567,-1.7693968455593374,0.1235727748667048
227,4.58363904905389,10.24804065787157,True,False,,,
229,-30.401357497081058,-24.736955888263378,True,True,2.6727988332412065,2.995966638071792,0.0437337928283582
232,14.079064802183995,19.743466411001673,True,True,-0.7011476502542693,-0.5099973360430596,0.0
250,-15.527270007684745,-9.862868398867064,True,True,-1.469445228726174,0.4050125794541229,0.10563913448600466
254,89.61080480773936,95.27520641655704,True,False,,,
256,6.163055631338015,11.827457240155695,True,True,-0.8459233053549827,-2.66784106541937,0.34239938873746406
266,11.311367578898492,16.975769187716175,True,True,0.6543711500265635,0.6034260714041308,0.023217835057493724
273,183.57297282463503,189.23737443345271,True,False,,,
289,,,False,False,,,
297,-3.9275602193996093,1.7368413894180712,True,True,-3.151303300657131,-2.8729992986401665,0.07282237675868591
303,192.5537392517912,198.21814086060888,True,False,,,
309,-11.52028929547302,-5.85588768665534,True,True,1.9539256660473883,0.6661620351789923,0.11170928829237053
310,41.41585300160972,47.0802546104274,True,True,1.0200983218624136,-3.357804397802623,0.2597086960227014
317,,,False,False,,,
319,166.45214681057402,172.1165484193917,True,False,,,
325,-5.771118923391281,-0.10671731457360067,True,True,0.5409975667095092,-1.1797213713233385,0.11925222853309057
326,22.36643920251081,28.030840811328492,True,True,1.5738515269207403,2.5378446559053933,0.8886449062553808
335,,,False,False,,,
