time_id,AIC,BIC,converged,stationary,alpha,beta,model
10890,-21.72176615086771,-16.76541474315224,True,True,3.242530039917225e-13,0.9834322079035943,"GJR-GARCH(1,1,1)-t"
10455,-26.619421381178654,-21.663069973463184,True,True,8.863294642768455e-12,0.9750940990703474,"GJR-GARCH(1,1,1)-t"
24913,-22.49703117546995,-17.54067976775448,True,False,0.5930776121282041,0.6543236039904433,"GJR-GARCH(1,1,1)-t"
15365,-35.72290962432021,-30.76655821660474,True,True,0.0,0.9771280002950657,"GJR-GARCH(1,1,1)-t"
32195,-17.242283034242924,-12.285931626527454,True,True,0.21668205585590233,2.1885604438193613e-18,"GJR-GARCH(1,1,1)-t"
29316,-17.532581433221285,-12.576230025505815,True,True,7.04375410399402e-11,0.8968488698512365,"GJR-GARCH(1,1,1)-t"
14452,-20.398546408373328,-15.442195000657858,True,False,0.9006050629878601,0.25676774109214384,"GJR-GARCH(1,1,1)-t"
13880,-10.245666720058061,-5.289315312342591,True,False,0.3849969832791387,0.7933693288544309,"GJR-GARCH(1,1,1)-t"
11718,-17.55475344486115,-12.598402037145679,True,True,5.765180451317482e-15,0.9138705917650198,"GJR-GARCH(1,1,1)-t"
11589,5.314221348608033,10.270572756323503,True,True,3.528453065352547e-18,0.850402344559483,"GJR-GARCH(1,1,1)-t"
9940,-16.12495553777803,-11.168604130062558,True,True,5.217629672967433e-09,0.9753188385005349,"GJR-GARCH(1,1,1)-t"
24253,-15.89052272184383,-10.93417131412836,True,False,8.393845945097455e-15,0.9999999999999395,"GJR-GARCH(1,1,1)-t"
13579,-14.482035412875604,-9.525684005160134,True,True,4.491605883082425e-16,8.95225175753174e-20,"GJR-GARCH(1,1,1)-t"
27527,-6.959071569089939,-2.0027201613744694,True,True,3.4697731941118155e-20,6.0741009612806625e-15,"GJR-GARCH(1,1,1)-t"
14312,-0.2645363189699985,4.6918150887454715,True,True,8.104114280032814e-15,0.7870855545264045,"GJR-GARCH(1,1,1)-t"
5598,-11.33421038143036,-6.37785897371489,True,True,0.5178645689208675,0.3726782304343242,"GJR-GARCH(1,1,1)-t"
28563,-9.224789036970783,-4.268437629255313,True,False,1.812440761965671e-14,0.9999999999999188,"GJR-GARCH(1,1,1)-t"
5245,-20.33398731981824,-15.377635912102772,True,True,0.31816971382321657,0.2939107173281291,"GJR-GARCH(1,1,1)-t"
21995,-9.828143288465284,-4.871791880749814,True,True,0.0,0.0,"GJR-GARCH(1,1,1)-t"
14646,-18.212771422792862,-13.256420015077392,True,True,0.7289822605756758,1.8682559135938366e-17,"GJR-GARCH(1,1,1)-t"
30896,3.701335061018442,8.657686468733912,True,False,0.20674238271401998,0.8081191901430042,"GJR-GARCH(1,1,1)-t"
27181,-17.19878145628867,-12.242430048573201,True,True,0.7964586469119677,0.0,"GJR-GARCH(1,1,1)-t"
20568,-20.062116098710163,-15.105764690994693,True,True,3.1695837835750894e-11,1.2467642104462076e-10,"GJR-GARCH(1,1,1)-t"
12111,-18.522976020591415,-13.566624612875945,True,True,6.357126925896027e-13,3.244992021279075e-11,"GJR-GARCH(1,1,1)-t"
28126,-21.396180426896606,-16.439829019181136,True,True,1.3486584405606185e-17,5.514255716637645e-16,"GJR-GARCH(1,1,1)-t"
20810,-6.053667031105864,-1.0973156233903936,True,True,1.0834874861504673e-18,5.211898087711239e-13,"GJR-GARCH(1,1,1)-t"
24705,-18.42735747307097,-13.4710060653555,True,True,0.0,0.9109269984340416,"GJR-GARCH(1,1,1)-t"
1302,-6.617006943853081,-1.660655536137611,True,True,9.812371999283933e-17,0.5920670350561482,"GJR-GARCH(1,1,1)-t"
28225,-18.175536690112516,-13.219185282397046,True,True,1.832868153124609e-12,0.9317228609280536,"GJR-GARCH(1,1,1)-t"
10494,-1.6375860162564493,3.3187653914590207,True,True,1.857735857095074e-15,0.4525047738393528,"GJR-GARCH(1,1,1)-t"
22076,-16.90442869314011,-11.948077285424642,True,True,0.0,0.7433393142450022,"GJR-GARCH(1,1,1)-t"
19949,-24.153802280332243,-19.197450872616773,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
17966,-16.46484762499526,-11.508496217279792,True,True,2.811493260423959e-14,0.9328102591319782,"GJR-GARCH(1,1,1)-t"
8747,-7.59588810652285,-2.6395366988073796,True,True,1.475094134966258e-12,8.098514417163728e-12,"GJR-GARCH(1,1,1)-t"
26844,-7.6695882918426825,-2.7132368841272125,True,False,1.824470490857053e-15,0.9999999999999992,"GJR-GARCH(1,1,1)-t"
26891,-16.42274290235459,-11.466391494639119,True,True,1.5474099555209245e-13,7.709508120785434e-12,"GJR-GARCH(1,1,1)-t"
6613,-22.17052216242932,-17.21417075471385,True,True,2.3690433835944528e-14,0.6886898784712607,"GJR-GARCH(1,1,1)-t"
25265,-10.5049549110731,-5.548603503357629,True,True,0.0,0.8560265705259711,"GJR-GARCH(1,1,1)-t"
15042,-10.107773782516922,-5.151422374801452,True,True,7.645721894954822e-16,0.0,"GJR-GARCH(1,1,1)-t"
27561,-8.033752780691806,-3.077401372976336,True,True,0.0,0.9818133689672814,"GJR-GARCH(1,1,1)-t"
30232,-15.989681624254857,-11.033330216539387,True,True,2.006934489440553e-15,0.02430354788869385,"GJR-GARCH(1,1,1)-t"
13627,-21.657205445303788,-16.700854037588318,True,True,5.594152948285628e-15,7.628110875272752e-18,"GJR-GARCH(1,1,1)-t"
5686,-23.98592372718639,-19.02957231947092,True,True,0.26768879566826786,0.6475696638719841,"GJR-GARCH(1,1,1)-t"
17109,-2.881538430292796,2.074812977422674,True,True,0.28741582845665414,2.869165895347213e-14,"GJR-GARCH(1,1,1)-t"
1663,-22.76662185233331,-17.81027044461784,True,True,2.320288810087466e-15,0.0,"GJR-GARCH(1,1,1)-t"
15010,-7.669498638351154,-2.713147230635684,True,False,1.0707302713518593e-14,0.9999999999959952,"GJR-GARCH(1,1,1)-t"
23246,-16.946777422005393,-11.990426014289923,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
31331,-8.723460756766727,-3.767109349051257,True,False,0.5304037529570995,0.6670780412829184,"GJR-GARCH(1,1,1)-t"
19830,-1.4859527873192064,3.4703986203962636,True,True,0.0,0.9882308132811386,"GJR-GARCH(1,1,1)-t"
14004,-18.7651155496604,-13.80876414194493,True,True,5.86078594623708e-14,0.7971203561739241,"GJR-GARCH(1,1,1)-t"
22877,-20.718251062400704,-15.761899654685234,True,True,2.981802909183559e-15,0.9739688471235665,"GJR-GARCH(1,1,1)-t"
5297,-22.047879898758758,-17.091528491043288,True,False,9.263535804375878e-17,1.0,"GJR-GARCH(1,1,1)-t"
11431,-9.108371157070273,-4.152019749354803,True,True,1.5194546708827915e-19,0.0,"GJR-GARCH(1,1,1)-t"
26798,-10.671944187911905,-5.715592780196435,True,False,6.187968231001674e-14,0.9999999999991572,"GJR-GARCH(1,1,1)-t"
13044,-14.927804463410496,-9.971453055695026,True,True,5.690357571311647e-14,0.5158691971997997,"GJR-GARCH(1,1,1)-t"
31970,-22.221299958220506,-17.264948550505036,True,True,1.479928304625e-14,0.9196815298838074,"GJR-GARCH(1,1,1)-t"
30999,-16.750453307043177,-11.794101899327707,True,True,1.6826338559963038e-12,0.9773668167691193,"GJR-GARCH(1,1,1)-t"
12395,-8.859304982739651,-3.9029535750241813,True,True,1.5774576113237914e-16,4.243181729740129e-12,"GJR-GARCH(1,1,1)-t"
8032,-13.86548690125759,-8.90913549354212,True,True,5.449086717331713e-15,3.7317721442318964e-10,"GJR-GARCH(1,1,1)-t"
3123,-15.388513601315069,-10.432162193599599,True,True,1.506019732868601e-15,0.20062523092023132,"GJR-GARCH(1,1,1)-t"
17161,-16.83172220943282,-11.875370801717349,True,True,0.0,0.0,"GJR-GARCH(1,1,1)-t"
8534,-34.2173491507772,-29.260997743061733,True,True,0.0,0.1752184486419426,"GJR-GARCH(1,1,1)-t"
6909,-23.552962115005684,-18.596610707290214,True,False,0.999999999999992,5.770042217145654e-15,"GJR-GARCH(1,1,1)-t"
27919,-13.624730534747421,-8.668379127031951,True,False,0.07326378485452482,0.9633681075727502,"GJR-GARCH(1,1,1)-t"
26720,-15.693248399086148,-10.736896991370678,True,True,1.8783736196312382e-15,0.7171044573224105,"GJR-GARCH(1,1,1)-t"
9869,-16.384790119309713,-11.428438711594243,True,True,8.265022826886487e-16,0.7878918755279362,"GJR-GARCH(1,1,1)-t"
10840,-12.58697097131246,-7.630619563596991,True,True,0.0,0.5829468846702165,"GJR-GARCH(1,1,1)-t"
11722,-20.852467013513703,-15.896115605798233,True,True,0.0,0.9415853035706181,"GJR-GARCH(1,1,1)-t"
16601,-20.33992756296047,-15.383576155244999,True,True,3.305904858126165e-14,0.6023875464066965,"GJR-GARCH(1,1,1)-t"
5749,-25.33273242185227,-20.3763810141368,True,True,8.974034413858411e-14,7.558201789906333e-13,"GJR-GARCH(1,1,1)-t"
29336,-19.498619626674007,-14.542268218958537,True,False,1.0,0.0,"GJR-GARCH(1,1,1)-t"
29828,-8.515503473777144,-3.5591520660616744,True,True,1.3130478774095005e-09,2.308703861885497e-10,"GJR-GARCH(1,1,1)-t"
17670,-9.930100031763782,-4.973748624048312,True,True,0.0,0.32767543314012326,"GJR-GARCH(1,1,1)-t"
25019,-21.70529209442107,-16.7489406867056,True,True,1.1034733928022134e-16,0.7352652302732166,"GJR-GARCH(1,1,1)-t"
13861,-15.811113255911781,-10.854761848196311,True,True,0.5950653595324275,0.3525826863507647,"GJR-GARCH(1,1,1)-t"
19034,-11.037431368726104,-6.081079961010634,True,True,4.6104192372972794e-20,1.3736878274592666e-13,"GJR-GARCH(1,1,1)-t"
23708,-11.592869001376847,-6.636517593661377,True,True,0.0,0.8288933713050233,"GJR-GARCH(1,1,1)-t"
18447,-21.530904599280596,-16.574553191565126,True,False,1.0,2.421496799404287e-18,"GJR-GARCH(1,1,1)-t"
29880,-2.6015101234716695,2.3548412842438005,True,True,0.0,0.818872147641651,"GJR-GARCH(1,1,1)-t"
17951,-17.333231594428334,-12.376880186712864,True,True,1.1302173313047991e-13,4.271703727510521e-10,"GJR-GARCH(1,1,1)-t"
18111,-13.498416004732732,-8.542064597017262,True,True,9.045621679741824e-14,1.5253909630632316e-12,"GJR-GARCH(1,1,1)-t"
26362,-24.674629723474737,-19.718278315759267,True,False,0.0,0.9999999999999654,"GJR-GARCH(1,1,1)-t"
1481,-25.119349167494512,-20.162997759779042,True,True,0.0,0.0,"GJR-GARCH(1,1,1)-t"
13354,-9.545789963514999,-4.5894385557995285,True,False,0.9999999999999777,1.2235928268332928e-14,"GJR-GARCH(1,1,1)-t"
12103,-3.6992107149799693,1.2571406927355007,True,False,4.879549589264897e-15,0.9999999999998243,"GJR-GARCH(1,1,1)-t"
9207,-19.455561585769956,-14.499210178054486,True,True,0.4077162964269347,0.0,"GJR-GARCH(1,1,1)-t"
6324,-10.87020253537683,-5.91385112766136,True,True,0.0,0.0,"GJR-GARCH(1,1,1)-t"
27868,,,False,False,,,"GJR-GARCH(1,1,1)-t"
4361,-21.32197518323583,-16.36562377552036,True,True,0.0,0.9232115852171576,"GJR-GARCH(1,1,1)-t"
23017,-8.208018413171938,-3.2516670054564685,True,True,1.8640927024671258e-13,1.4050121481130479e-11,"GJR-GARCH(1,1,1)-t"
7051,-13.704146013100203,-8.747794605384733,True,False,0.47282931743480927,0.763585340531953,"GJR-GARCH(1,1,1)-t"
8435,-21.190578720310647,-16.234227312595177,True,True,0.0,0.002231202651816818,"GJR-GARCH(1,1,1)-t"
9302,-19.768363848197758,-14.812012440482288,True,False,0.9256887322020558,0.537155633898966,"GJR-GARCH(1,1,1)-t"
21734,-11.593911461990754,-6.6375600542752835,True,True,0.0,3.2312768597399004e-12,"GJR-GARCH(1,1,1)-t"
9993,-16.009297240923853,-11.052945833208383,True,True,0.0,0.9810270431241025,"GJR-GARCH(1,1,1)-t"
24871,-12.32595325132154,-7.36960184360607,True,True,2.7847992226039154e-15,0.9186963686288219,"GJR-GARCH(1,1,1)-t"
9456,-18.9105971745891,-13.95424576687363,True,True,0.0,3.0661919302164243e-15,"GJR-GARCH(1,1,1)-t"
26307,-10.59014568424977,-5.633794276534299,True,False,0.5424680701176363,0.7287659649411854,"GJR-GARCH(1,1,1)-t"
4754,-19.45707963859015,-14.500728230874682,True,False,0.2420645350622187,0.8789677324562882,"GJR-GARCH(1,1,1)-t"
25799,-13.94123824839322,-8.98488684067775,True,True,4.1417366580608686e-15,0.4800093674562838,"GJR-GARCH(1,1,1)-t"
29793,9.638508546111757,14.594859953827227,True,True,7.419271155207205e-12,3.348499014373157e-11,"GJR-GARCH(1,1,1)-t"
10000,2.7627913190574773,7.719142726772947,True,True,1.6695195531364581e-13,0.8488711853845076,"GJR-GARCH(1,1,1)-t"
16811,-10.66602263868857,-5.7096712309731,True,True,8.465087748201114e-16,0.6749519978448051,"GJR-GARCH(1,1,1)-t"
28022,-17.446017012197263,-12.489665604481793,True,True,1.7100347949146268e-19,3.1808500498990983e-11,"GJR-GARCH(1,1,1)-t"
2534,-7.659779887700939,-2.703428479985469,True,True,0.12252134023364411,0.0,"GJR-GARCH(1,1,1)-t"
