time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
10890,-38.22428124709881,-32.55987963828113,True,True,1.403881733883471,0.39012517378884015,0.005680401304403396
10455,-30.26431585010247,-24.59991424128479,True,True,-0.17268656949056918,0.2153626307602549,0.0809725093526811
24913,49.94837318754113,55.612774796358806,True,False,,,
15365,-51.019915948914914,-45.35551434009723,True,True,2.21934065165945,1.6928550517899745,0.24510429342844056
32195,-22.288217506607133,-16.623815897789452,True,True,-4.642376512540028,-3.1118452037444415,0.3938905674308121
29316,-36.56576882322767,-30.90136721440999,True,True,2.7040603628164694,0.964457523724222,0.005510935430589617
14452,-23.729463772837,-18.06506216401932,True,True,0.8499954200446378,-0.9987952922982594,0.5798013988499501
13880,172.7469651232005,178.4113667320182,True,False,,,
11718,159.99859292695888,165.66299453577656,True,False,,,
11589,-3.5354063199678336,2.128995288849847,True,True,-1.910545882266191,-1.2228151578326374,0.22384434859715535
9940,,,False,False,,,
24253,-24.894954338491324,-19.230552729673644,True,True,-0.08996722843018799,-0.02543962924118418,0.06201426039548141
13579,150.55638986903477,156.22079147785246,True,False,,,
27527,-23.153903306221366,-17.489501697403686,True,True,2.196738572320128,-2.3108449977272096,3.2315395045619936e-08
14312,167.64947917406235,173.31388078288003,True,False,,,
5598,-15.019902809133473,-9.355501200315793,True,True,-0.2877999929999202,-0.8039126790769977,0.23658475089730774
28563,-20.53982704290977,-14.87542543409209,True,True,0.014772312477643114,0.7870156590710727,0.004352463754837002
5245,158.3676127519882,164.03201436080587,True,True,-3.2481596565631246,-4.375284571333632,2.7755575615628914e-17
21995,-23.053830036260543,-17.389428427442862,True,True,-2.4146538089144296,-0.09456767769246788,0.2968669320588319
14646,-24.002134161601134,-18.337732552783454,True,True,-0.7454423834380055,-3.3795961421252025,0.0
30896,186.91642491181005,192.58082652062774,True,False,,,
27181,-19.058342298793235,-13.393940689975555,True,True,0.19864711965060797,-1.1945261185862086,0.3983628373638401
20568,-24.290034098334132,-18.625632489516452,True,True,-1.9361098581778402,2.4282909896481772,0.19138326275950968
12111,-16.64807313949477,-10.98367153067709,True,True,-0.3378560383166951,-0.0926668295477272,2.7958181834043127e-15
28126,-20.684074857315593,-15.019673248497913,True,True,-0.5096802596672376,-2.572472833300419,0.0
20810,-15.358549601448331,-9.69414799263065,True,True,-1.062329224254349,-3.1869512358038308,0.1473181825758502
24705,,,False,False,,,
1302,-8.083289776210794,-2.4188881673931135,True,False,,,
28225,150.3710785722649,156.0354801810826,True,False,,,
10494,179.40597694451588,185.07037855333357,True,False,,,
22076,-30.28600158671211,-24.62159997789443,True,True,-2.9031439387483053,-1.9200261465253505,0.10593460059534412
19949,-23.328209315249687,-17.663807706432006,True,True,-0.945764186302838,0.7259241926145369,3.088410367531261e-13
17966,-35.309108790873026,-29.644707182055345,True,True,1.4563619756575876,-1.4991663486400053,0.5287717235008461
8747,-27.80061005249766,-22.13620844367998,True,False,,,
26844,-16.913647473297537,-11.249245864479857,True,True,-1.5138952355169433,-2.367281118914674,0.06122959952095503
26891,-20.04719293549926,-14.38279132668158,True,True,-2.247612125341343,1.602719421860595,0.0001734110197614629
6613,-36.836919432378735,-31.172517823561055,True,True,-1.3386048886770479,-0.7826163214296218,0.47022597275887584
25265,-26.331309198500556,-20.666907589682875,True,True,-0.22565644714082267,-0.5242975230121748,5.3315375080696356e-20
15042,-17.353782383545536,-11.689380774727855,True,True,-0.11787585237848962,-2.983246463693475,0.029631336963337123
27561,-30.53528973071559,-24.87088812189791,True,True,2.9140649252245,-1.8180059714283652,0.2948462049152489
30232,-35.67540437320287,-30.011002764385193,True,True,-3.763341916793841,1.0348212923140592,0.044068182475020506
13627,,,False,False,,,
5686,-22.71685889621981,-17.05245728740213,True,True,-0.1535534033167263,2.673703867638143,1.601304721720341e-16
17109,-1.2409796887097997,4.423421920107881,True,True,-0.0331757008726638,2.6236807847031565,0.0
1663,-33.94999148719596,-28.28558987837828,True,True,-0.7749003026423257,0.16539052352124511,0.18306750927454185
15010,74.34487707076354,80.00927867958123,True,False,,,
23246,-42.426005663733754,-36.76160405491608,True,True,-2.1847056751315836,-0.7810927052988573,0.002739189409690096
31331,-6.516827466592268,-0.8524258577745876,True,True,-0.2314089005087487,-2.816482538445564,0.17521650703094327
19830,-10.559921283102245,-4.895519674284564,True,True,0.16640949924926066,-1.531457417383513,0.6723719468997643
14004,-17.94303426837773,-12.27863265956005,True,True,-0.44780536399527077,-1.9935998473099052,2.0127116276388573e-15
22877,-27.881694880353436,-22.217293271535755,True,True,0.0018501812510209761,-0.8909892634320565,0.3285151535235588
5297,73.4945682878535,79.15896989667117,True,False,,,
11431,,,False,False,,,
26798,-12.020321233870405,-6.355919625052724,True,True,0.026337066346607502,0.16849842719137062,0.18718088580534206
13044,-24.504532913874726,-18.840131305057046,True,False,,,
31970,-36.961233562280654,-31.296831953462974,True,True,-1.448591574267116,1.1120827604802315,0.16127102229394055
30999,106.79656518522161,112.4609667940393,True,False,,,
12395,-14.210549574130702,-8.546147965313022,True,True,-2.3742773361742806,-1.8475653262318594,0.758843330250168
8032,-21.029816045863143,-15.365414437045462,True,True,0.15567779351776742,2.029698856048736,4.1689135990306295e-06
3123,-18.515941969156074,-12.851540360338394,True,True,-0.6070831649254066,-2.6260813547936315,8.916745251579455e-17
17161,-14.39873724492774,-8.73433563611006,True,True,-0.4100215916772194,0.31718876642521926,0.2720629689585486
8534,171.12331937572867,176.78772098454635,True,False,,,
6909,-23.688886885560727,-18.024485276743047,True,True,1.08281327953951,1.1472139017475793,0.032195096664539305
27919,-12.325216576195924,-6.6608149673782435,True,True,0.43960328020003747,-2.595432475480402,3.4347800308322683e-16
26720,-29.739082695299523,-24.074681086481842,True,True,-0.7629123210101866,-2.3271269043002327,0.18791970960698262
9869,-17.119185325168075,-11.454783716350395,True,True,-0.07933487419057843,-0.25483535543557834,0.35521219462401005
10840,-11.62049646702194,-5.95609485820426,True,True,0.6817027325452748,0.6252491849256075,0.0
11722,-34.140452756983365,-28.476051148165684,True,True,-1.026889567603935,0.4427829737100695,0.09744011010243227
16601,-38.029133850746916,-32.36473224192923,True,True,0.09516093876356065,0.2578795413250146,0.14284112037497815
5749,-35.558445558781315,-29.894043949963635,True,True,-1.551720740088794,0.07397024588062726,7.034146796638451e-06
29336,-24.357784263720447,-18.693382654902766,True,True,0.343130761713667,0.22181738270429865,0.07917413166490268
29828,-19.685098515305953,-14.020696906488272,True,True,-0.07785507636384063,-2.9921612594862843,0.46990757134385414
17670,-24.52156917850293,-18.85716756968525,True,True,0.9221305376177896,-0.19446378471081238,0.3522849823201919
25019,-32.20576926015126,-26.541367651333577,True,True,1.7629847342265992,2.395120082600499,0.00020750509314720918
13861,-42.120384318499006,-36.45598270968132,True,True,3.8470456919308096,0.06963804081440673,0.16029611149222672
19034,-15.303804831073283,-9.639403222255602,True,True,-0.18435004529540244,-0.34764101678438447,0.3146027128025495
23708,175.63767082979277,181.30207243861045,True,False,,,
18447,33.74635415137766,39.41075576019534,True,False,,,
29880,-32.686173473514586,-27.021771864696905,True,True,-2.3876465744640814,-3.5774100954991597,0.1517402491654857
17951,-26.55561626641802,-20.89121465760034,True,True,-0.04991010821591121,-0.41443485554918147,0.6590643773916388
18111,-24.805356832187243,-19.140955223369563,True,True,-1.3277628914841244,0.8991636778689677,0.12445713062437722
26362,-31.677096945320258,-26.012695336502578,True,True,-2.1934198487161805,0.777369436389941,0.42129674118709964
1481,-30.745452420688082,-25.0810508118704,True,True,-0.690291113348023,-0.8817382182931843,0.09566703325228203
13354,-16.955049358976538,-11.290647750158858,True,True,1.6042244817773088,-3.040817050260772,0.21771265485410915
12103,-8.072105847408341,-2.407704238590661,True,True,-2.6856023917364897,-0.4900095555690487,0.16185560783742636
9207,-19.298143270803756,-13.633741661986075,True,False,,,
6324,-28.57712247506867,-22.91272086625099,True,False,,,
27868,-21.861718341457838,-16.197316732640157,True,True,0.30382376848650167,0.23670644257165877,0.2945757314770945
4361,25.0038719446757,30.66827355349338,True,False,,,
23017,-20.190612728308267,-14.526211119490586,True,True,1.497906169705956,-1.0341323440431949,0.22699308325118958
7051,-19.915299142773364,-14.250897533955683,True,True,0.41838629866056853,-1.3373699386235338,0.03881665844305832
8435,-21.151541785110872,-15.487140176293192,True,True,-2.6328563484607597,-1.4815786071143617,0.46425719861950504
9302,-39.63728264115451,-33.97288103233683,True,True,2.3169555763724126,-0.2763585511475041,0.5334424021081126
21734,-26.602531957824425,-20.938130349006745,True,True,-1.603463164324025,-2.0926839428011377,0.0006214955312503112
9993,141.25307760471236,146.91747921353002,True,False,,,
24871,,,False,False,,,
9456,20.717668538637696,26.382070147455373,True,False,,,
26307,6.296026435421444,11.960428044239125,True,False,,,
4754,,,False,False,,,
25799,-27.02754953161083,-21.36314792279315,True,True,-3.3327845568675634,-0.3133775129009192,1.5943949026023742e-16
29793,-7.315058971040326,-1.6506573622226455,True,True,-3.2291599472619157,3.15186464648393,0.09123322569160007
10000,-11.459708280029027,-5.795306671211346,True,True,-2.5302973025223885,-2.838829236660283,0.8326780522790507
16811,-26.52181816624546,-20.85741655742778,True,True,-0.9447391337848389,0.22558653632857,0.38520259296309806
28022,-30.79080470458848,-25.1264030957708,True,True,0.6425512972849791,0.4226424255273028,0.016521589495908005
2534,-13.264915352988563,-7.6005137441708825,True,True,0.1253469550161928,-2.40433311745424,4.1920635724128773e-10
30790,-10.982865441991258,-5.318463833173578,True,True,-1.115094320074058,0.10943312695484796,0.7820815844043401
15934,-46.79223351332675,-41.127831904509065,True,True,3.875590995622835,-2.7871410350254204,0.01018736373530529
20099,-20.203495720531556,-14.539094111713876,True,True,0.21177922812785377,-0.0025563362716796694,0.3477086876180959
29441,,,False,False,,,
3135,-21.871385095046513,-16.206983486228832,True,True,-0.6238183204904397,-2.4945673271421818,1.4662688324918983e-16
25338,-15.148284363145567,-9.483882754327887,True,True,-0.02050429214974737,-0.998791956477081,4.685542135266381e-09
17777,-34.682224182715686,-29.017822573898005,True,True,-0.856164229015521,0.16034287500908265,1.7976009614447105e-05
3327,-7.391906115100099,-1.7275045062824184,True,True,0.14147337890660258,-2.6052515387914945,1.296200687617155e-15
27970,-9.762553120712795,-4.098151511895114,True,True,-0.34220703294333216,2.5032444345765783,0.0
13971,55.50274815488814,61.16714976370582,True,False,,,
20551,338.5556815704786,344.2200831792963,True,False,,,
23462,,,False,False,,,
4489,-31.48475761032536,-25.82035600150768,True,True,-1.165980104678317,-1.3105393672154717,0.522505593314507
6410,-38.99004901399867,-33.32564740518099,True,True,-1.8560731725943715,-2.172161874977368,0.1478020074075159
7759,-29.761344751506385,-24.096943142688705,True,True,-0.46007146002420674,-0.7751624131603789,0.22560905571634557
11987,-29.219349469090545,-23.554947860272865,True,True,-1.8506591005290984,0.08343826228605851,0.056026064028113796
12552,-55.48399823340819,-49.8195966245905,True,True,-4.5700800103346975,3.2951097494227053,0.09591821665958251
