time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
31193,-30.395624960810707,-24.731223351993027,True,True,4.272419143904176,-1.5658227845422856,0.08133172400531907
16488,147.9981966550898,153.66259826390748,True,False,,,
5777,,,False,False,,,
12322,-29.198986424889583,-23.534584816071902,True,True,-2.678368771513087,2.33069788112594,0.011936324286783413
8696,-31.422775453779956,-25.758373844962275,True,True,0.649284231005348,2.4484728144740058,0.00031826035719085703
25085,-33.55745590494768,-27.89305429613,True,True,3.3332002742236653,-2.0762807881139445,0.1931650315290308
11749,-20.0078548855304,-14.343453276712719,True,True,1.6949275150445338,-1.1813267293990075,2.6471252325065787e-06
7783,-22.66772060462236,-17.00331899580468,True,True,-3.1086722081760114,-1.6501587210218414,0.12388837580643831
7799,-37.44736877679116,-31.782967167973478,True,False,,,
1274,-16.249229662219342,-10.584828053401662,True,True,0.37905877218949363,-3.228691587421279,0.766854208336662
12279,-18.71496964527806,-13.05056803646038,True,False,,,
24339,-27.510986578468234,-21.846584969650554,True,True,-0.24703788286287667,-3.4272687015254615,0.9218664613558409
18878,-37.04770100558889,-31.38329939677121,True,True,0.7991599656832391,2.4812140212198566,0.0758543690708961
6904,-5.307925780213942,0.35647582860373817,True,True,0.936896825376935,1.4598456421797312,0.4084887289002271
20382,,,False,False,,,
11559,-25.773591253563218,-20.109189644745538,True,True,0.15695372739005722,-0.5070371560910714,0.5384647437881653
24437,-47.567282468701656,-41.90288085988398,True,True,3.504888865350196,-2.1409440064506082,0.2876167142254625
1247,-22.028071894633563,-16.363670285815882,True,True,-0.11896661832505259,0.42770148792327933,0.08587575800825516
16466,-38.41264679991672,-32.748245191099045,True,True,0.46319350241542345,-1.0106760451710812,0.33100389551952786
24179,-38.648278844756156,-32.98387723593848,True,True,4.16207011461401,-2.0934404547823555,0.42422244476802246
1365,-5.622033588781633,0.04236802003604723,True,True,0.6489788710140356,0.9507217610888262,0.05006308062870749
25627,3.0612393104279647,8.725640919245645,True,True,1.9267742744835603,-2.032047217007476,0.05468035783517534
22598,-42.02368601343671,-36.35928440461903,True,True,2.7649723816892102,-2.12241803855019,0.03287320108011699
5470,-26.564597958152653,-20.900196349334973,True,True,1.2574771354463052,-2.2046850356179215,0.13206121725100597
21051,178.2302468112991,183.8946484201168,True,False,,,
1011,-32.82061827399985,-27.156216665182168,True,True,4.280573836619108,3.0392589292767656,0.08482928544711961
11490,17.06570256090763,22.730104169725312,True,True,-0.12966938160329966,2.8032586426158463,1.3030987790638955e-09
31554,-34.760202007300116,-29.095800398482435,True,True,-3.6180122727120105,-2.7117603399301857,0.6878020803407255
20017,-2.4788435353628238,3.1855580734548568,True,False,,,
10530,-21.94216741881843,-16.277765810000748,True,True,-1.0122857800227,2.548885816602006,0.0019163218685573427
25015,,,False,False,,,
3732,162.8483481271316,168.51274973594928,True,False,,,
30456,-23.358937441026107,-17.694535832208427,True,True,-0.7800006812151443,0.9008988631403841,0.2875359754103711
14857,-18.564371629800377,-12.899970020982696,True,True,-1.048268865021291,0.5512009542752321,0.1575492525012713
7309,-39.32725134155585,-33.66284973273817,True,True,2.1815915858033543,0.019220834165142756,0.03745154815830215
7518,-22.29743517576091,-16.63303356694323,True,True,-1.2397009379328519,-0.6305352118111959,0.32776407195612595
9207,-5.482044871546332,0.18235673727134838,True,True,-0.18712959375534768,1.6639878747302406,1.5831050259893766e-16
20972,-17.471718186777508,-11.807316577959828,True,True,-1.2498158389813756,-0.8762136241752452,0.26770928170295677
25331,-32.595975551300285,-26.931573942482604,True,True,-4.908126711260084,1.6517113734722277,4.646290223077434e-18
5347,-22.650666602146423,-16.986264993328742,True,True,-2.588520878407667,2.1368277293881004,0.05671514994212366
27919,-20.49666086586626,-14.83225925704858,True,True,0.17957740886014423,-0.6859755363641553,0.8664382115872642
11059,,,False,False,,,
24871,-21.228416427590624,-15.564014818772943,True,True,-2.2156857701780055,-2.5861469505598498,8.664288477048847e-14
31733,-8.279847407131921,-2.6154457983142407,True,True,-0.21565597685049262,-0.8963564358794561,0.261077274906086
5297,-18.639269158541232,-12.974867549723552,True,True,0.1193633453548812,-1.0815182157944836,0.6281639223790065
32751,-16.80895444670135,-11.14455283788367,True,True,3.743462154265505,-1.6847165562332043,6.88514086299366e-14
