time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2,model
5,0.003154172815852189,0.4447419300238895,0.7335131051902124,-4.3602785271228965,0.3569201453627,HAR-RV (OLS)
11,0.0005930159723670757,0.2764861605471257,-1.2982462495661347,0.3826638007380794,0.12671261933729372,HAR-RV (OLS)
16,0.0018795929557038629,0.314154630850995,1.8363773977865319,-4.894603172066645,0.2467384229436208,HAR-RV (OLS)
31,0.0005998858980116335,0.08263491958295617,-2.8711452754086686,2.1657258401303854,0.4449498052483605,HAR-RV (OLS)
62,0.00038398975474902017,0.3246385730028481,-0.4118597636306123,-0.3048952637533542,0.18829610185556078,HAR-RV (OLS)
72,0.0030509221528230235,0.3764847231266957,0.610828000398653,-2.693946246832137,0.13321010913571407,HAR-RV (OLS)
97,0.0017443379706437796,0.2555239615116853,0.5684235561771265,-1.3966558102850288,0.1990656858383475,HAR-RV (OLS)
103,0.0004497284431404017,-0.44360123047824485,-0.6272019830636738,1.499796729545298,0.14998749181020488,HAR-RV (OLS)
109,0.001372283399366138,0.5801905358005784,-0.006098129923447715,-1.4450978275099162,0.39241391298200445,HAR-RV (OLS)
123,0.0008444849224134032,0.04695194793830728,0.6619500035970493,-1.4063369348897607,0.09143411702951709,HAR-RV (OLS)
128,0.001758164048632709,0.23040502777228022,0.7605799408119244,-3.467438531350157,0.179514257584641,HAR-RV (OLS)
146,0.0034556412773600557,0.28015236495789453,0.771113233046742,-2.584828579246137,0.12287791923227198,HAR-RV (OLS)
147,0.0009792587288903372,-0.37399827517756906,-1.0738817801450107,0.7120593793802841,0.34530092973034343,HAR-RV (OLS)
152,0.0010984763464872286,0.28757136043181786,1.0886942620382287,-2.9786356800715414,0.19834525416382376,HAR-RV (OLS)
157,0.0016206246807410115,0.18875434369625385,-0.8843690921035788,0.37890161991427956,0.09518033496825429,HAR-RV (OLS)
159,0.0008055939441894488,0.08843928061420238,-1.1364501293959552,-0.6640021111651553,0.20540049450499043,HAR-RV (OLS)
169,0.0005797970989817491,-0.4570901928821795,-0.1420667802827162,-0.2212163033059744,0.2591248083395007,HAR-RV (OLS)
207,0.0032871349743264023,0.13631717874130997,-1.840267358240059,0.8207892985756573,0.2619614130390332,HAR-RV (OLS)
211,0.0008539228674977184,0.043528721176295,2.0930877740771643,-4.0072097954434955,0.1094505761180552,HAR-RV (OLS)
213,0.0010201906699827024,0.18545837191974932,-0.3915545255052725,-0.7993984319789158,0.09725582747736683,HAR-RV (OLS)
218,0.0005278828379096976,0.10491047930486844,-0.24960562299992844,-0.3920999608044361,0.05018916384350747,HAR-RV (OLS)
227,0.0005538313813120809,-0.1492204330033979,-3.3612192786480652,4.233550895114837,0.18838796711577166,HAR-RV (OLS)
229,0.0008898007235448055,0.2329514527563447,0.9964507966840344,-1.8197364974779602,0.27788746668890985,HAR-RV (OLS)
232,0.0027175567394195706,0.8238560051953929,-0.26573939297988836,-2.91362679526611,0.4998910813915943,HAR-RV (OLS)
250,0.000978897278503431,-0.2061305365390738,1.9593186111110168,-2.9168716347568475,0.20901952237921473,HAR-RV (OLS)
254,0.0026025823762265143,0.023612900201978145,1.6559144228399472,-1.7839280161375215,0.1813049285116608,HAR-RV (OLS)
256,0.0009126061052715476,0.5089062552097482,1.3404625410268478,-3.6943504633661486,0.4200295950578936,HAR-RV (OLS)
266,0.0005686743755303605,0.30450951746073035,-2.3010600278926265,2.2484145990915283,0.27824534556608904,HAR-RV (OLS)
273,0.0006288880132274981,0.455422039156462,-0.5217985805921104,-0.7853885338851354,0.233164237334182,HAR-RV (OLS)
289,0.0010175029227750191,-0.2577457639468767,-0.09636629453504308,-0.7189853857456604,0.22676345136939335,HAR-RV (OLS)
297,0.0002474309767202695,-0.48298928937538116,0.5985875860045611,0.1397402153239911,0.251088996440896,HAR-RV (OLS)
303,0.0005833330802516379,-0.2855766455752896,1.0679441009765371,-0.40268255111711904,0.09603186887070003,HAR-RV (OLS)
309,0.00101478103383371,0.2801921855422962,0.35134276729328673,-3.0964028057135082,0.25946329041806193,HAR-RV (OLS)
310,0.0024193949991148734,-0.19483422599181774,1.3566657203130539,-1.6828077173664087,0.21596803058963865,HAR-RV (OLS)
317,0.0011347666214322448,0.16727319209176914,1.7292622098643933,-3.2513273535686236,0.1468048531819105,HAR-RV (OLS)
319,0.001130765597076197,0.3846289728936563,0.38445332657980535,-2.937539834337042,0.3934076886419964,HAR-RV (OLS)
325,0.000837275261672081,0.06735683232120236,1.0083936228493964,-1.3604899345604164,0.05642714160199591,HAR-RV (OLS)
326,0.005088787513866322,-0.18050513912152716,-0.5820203178414812,-0.21562171927354343,0.16017549569027867,HAR-RV (OLS)
335,0.000895023335224821,-0.20639962701937892,0.26233826885277495,-0.12580003838397982,0.03654770092327886,HAR-RV (OLS)
337,0.0005440113993833583,0.7454044544912489,-1.1956718483698299,-0.2534552009796097,0.6766397960003904,HAR-RV (OLS)
358,0.003498178710114249,0.31037857725698403,-0.5555794267489649,-1.5078944253332947,0.20651318017287024,HAR-RV (OLS)
371,0.007105323574532191,-0.0951721074833961,0.10055612039166051,-2.671135833422252,0.3511941541963607,HAR-RV (OLS)
