time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2,model
5,-0.00042022286271223514,0.2386344149230373,-4.26585152785076,5.871506540127323,0.4586416806130541,WLS-HAR-RV (λ=0.05)
11,0.0008130427228743674,-0.09774202353958053,0.38009775120651534,-1.2191540718135394,0.09484323099750558,WLS-HAR-RV (λ=0.05)
16,0.002456868636564912,0.6170162506363561,-0.30669387628718425,-3.932305503198999,0.44255986722899787,WLS-HAR-RV (λ=0.05)
31,0.0015266123466469524,0.5101250946627666,0.9613970851958797,-3.9104566028002337,0.47016294416228,WLS-HAR-RV (λ=0.05)
62,0.0013892893187954205,-0.45536237635378013,2.321722755975621,-3.7872757720168067,0.3826572854459971,WLS-HAR-RV (λ=0.05)
72,0.0055096686004595455,0.19481706654199785,2.30907309221827,-5.813025072084448,0.3855053604356703,WLS-HAR-RV (λ=0.05)
97,0.0017292350888652181,-0.3805870017389204,2.2227304043805116,-2.008722083811356,0.1110988579791452,WLS-HAR-RV (λ=0.05)
103,0.0018545490460108892,-0.5061054917679654,-1.0273927876716693,1.0554427691909756,0.2986030865284732,WLS-HAR-RV (λ=0.05)
109,0.002800576074943417,0.2718782684375054,3.6994000769679927,-7.053814433489929,0.440130829428084,WLS-HAR-RV (λ=0.05)
123,0.0011752385793233717,0.11491704511086379,1.4669866341445348,-2.7979351039308344,0.16669467522877657,WLS-HAR-RV (λ=0.05)
128,0.0012195790944468613,-0.12186138203489105,-0.43867079290550604,-0.4607138740699611,0.1318486464998011,WLS-HAR-RV (λ=0.05)
146,0.0035448180799917363,-0.2818165710803427,3.017431332998158,-3.7396471138311878,0.21945449700028963,WLS-HAR-RV (λ=0.05)
147,0.0015020114515602455,-0.1390732697919596,-1.3158499356856133,-0.4748743906031697,0.2159661882188103,WLS-HAR-RV (λ=0.05)
152,0.0028744830232295777,1.1219504394520348,0.9039538461828021,-5.203303697354211,0.516298721112032,WLS-HAR-RV (λ=0.05)
157,0.003931517542347749,0.27217955028628704,-2.317269518856271,0.9642230314506666,0.38272164542737586,WLS-HAR-RV (λ=0.05)
