time_id,AIC,BIC,converged,stationary,alpha,beta,model
13851,101.83860051788045,106.08690172449371,True,True,2.2005154713387996e-14,0.887094843546877,"GARCH(1,1)-t"
2946,94.71233491063109,98.96063611724435,True,True,0.4254803248598915,0.4546130287886086,"GARCH(1,1)-t"
19725,105.39551240563107,109.64381361224433,True,True,1.3657223982539148e-13,0.7109146872379792,"GARCH(1,1)-t"
5787,90.11127317207782,94.35957437869108,True,True,0.0,0.546585290541823,"GARCH(1,1)-t"
11700,80.43010536143927,84.67840656805254,True,True,6.854322422787546e-15,0.717174718750056,"GARCH(1,1)-t"
25340,92.2258102367601,96.47411144337336,True,True,0.0,0.8812819803437562,"GARCH(1,1)-t"
13735,92.93514064868401,97.18344185529727,True,True,0.0,0.7606346680734938,"GARCH(1,1)-t"
2956,93.04544741668909,97.29374862330235,True,True,0.05802204484351917,0.8031604631505174,"GARCH(1,1)-t"
20434,79.72805845649108,83.97635966310435,True,True,0.0,0.9825616799256846,"GARCH(1,1)-t"
17644,89.43451208393141,93.68281329054467,True,True,3.3197859273880623e-14,0.8687843610230433,"GARCH(1,1)-t"
4997,75.15892765119185,79.4072288578051,True,True,1.7357718851910718e-13,0.8510180857996867,"GARCH(1,1)-t"
31046,75.25544541336345,79.50374661997671,True,True,0.0,0.9552765701640342,"GARCH(1,1)-t"
4155,99.01209943250511,103.26040063911837,True,True,0.5071996695956489,0.07376073841925797,"GARCH(1,1)-t"
24398,94.2670773244387,98.51537853105197,True,True,2.817666685634768e-13,0.9492672407875462,"GARCH(1,1)-t"
19660,83.76642035285587,88.01472155946914,True,False,1.0262510026316233e-18,1.0,"GARCH(1,1)-t"
18911,92.22977417126975,96.47807537788302,True,True,0.0,0.6563126351809699,"GARCH(1,1)-t"
12998,92.67254553150363,96.9208467381169,True,True,1.8271945530563968e-16,0.9673342230374011,"GARCH(1,1)-t"
14582,90.09855447365862,94.34685568027189,True,True,0.0,6.326813051599807e-10,"GARCH(1,1)-t"
18565,84.59296363547243,88.84126484208569,True,True,9.556354138346675e-15,0.9649986661755766,"GARCH(1,1)-t"
427,86.10588986940486,90.35419107601813,True,True,7.675135511908977e-15,2.383124417488727e-13,"GARCH(1,1)-t"
16839,77.95451641684892,82.20281762346218,True,True,0.0,0.9181045813888882,"GARCH(1,1)-t"
326,79.82853734621523,84.07683855282849,True,True,0.1432341063904751,0.0,"GARCH(1,1)-t"
11043,80.46936008075579,84.71766128736905,True,True,2.7158084820784095e-11,0.9638104620015088,"GARCH(1,1)-t"
