time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2,model
13851,0.027656938572639532,0.4604138308103461,2.0157864760465882,-3.3851911806697834,0.2859020128151172,HAR-RV (OLS)
2946,0.02106550486953324,0.6203555424202198,1.3574252799107651,-2.6940058474827437,0.6774693553281999,HAR-RV (OLS)
19725,0.015309680396621509,-0.2009373083477902,0.9412920615622435,-1.2360000435356575,0.06195134471710195,HAR-RV (OLS)
5787,0.0042793858548964316,0.025051535730094127,0.24276236095299417,0.023923326811407866,0.07089719773912906,HAR-RV (OLS)
11700,0.011219171528497543,0.7203938773341201,0.8234109884578211,-3.0587185428100994,0.24334621173776527,HAR-RV (OLS)
25340,0.020789795678030847,0.4330249225232409,2.167502448895952,-3.112590825056662,0.5198953723701263,HAR-RV (OLS)
13735,0.02261450675272432,-0.1380588410748997,2.4553293912549647,-3.2707797069856057,0.19100631916337096,HAR-RV (OLS)
2956,0.006740512265701513,0.4555868872713641,-0.5335969291262745,0.18362253790666722,0.19786625636489552,HAR-RV (OLS)
20434,0.010486010991519298,0.7048238148682695,-0.44146904922010366,-1.2484353364999294,0.4653668208473537,HAR-RV (OLS)
17644,0.014275354605411017,0.418240081995256,-0.384328367684066,-0.8517545232831472,0.2120715147365656,HAR-RV (OLS)
4997,0.004395318203697444,0.18970368518572156,0.018968851178005064,-0.3599292991561926,0.02780527796980159,HAR-RV (OLS)
31046,0.0036410032300795412,0.08927173009918074,-0.9135096078696989,0.42003230213207565,0.22419922312877227,HAR-RV (OLS)
4155,0.027021547133325087,0.716314632142495,0.909644537035332,-4.3084594339050275,0.5690838253597806,HAR-RV (OLS)
24398,0.014647886904861459,0.7162966938947115,0.2209817897290245,-2.4500346668535347,0.5239749127240909,HAR-RV (OLS)
19660,0.019179148932714673,0.2911352545575086,1.2561781409861421,-4.245543004940997,0.12126781879787352,HAR-RV (OLS)
18911,0.007378485379877313,0.01911495413735901,0.68342546296364,-0.6961756238859083,0.027440621786330444,HAR-RV (OLS)
12998,0.018856922953641136,0.8088133655877585,-0.0519383927368291,-2.0696068930523137,0.6111349870365483,HAR-RV (OLS)
