time_id,AIC,BIC,converged,stationary,alpha,beta,model
9846,-1.9481430229036967,3.0082083848117733,True,True,0.0,0.9407906869708739,"GJR-GARCH(1,1,1)-t"
8747,-24.070564140072534,-19.114212732357064,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
22076,-26.564925386278844,-21.608573978563374,True,True,0.0,0.9767923694019718,"GJR-GARCH(1,1,1)-t"
25265,-37.284870360065796,-32.32851895235032,True,True,0.9324488071064541,1.6296314198543195e-07,"GJR-GARCH(1,1,1)-t"
6324,-18.294833421839066,-13.338482014123596,True,False,4.341774790648195e-18,1.0,"GJR-GARCH(1,1,1)-t"
12395,-29.1993046485115,-24.24295324079603,True,True,2.5710761999627744e-13,0.3401753584390277,"GJR-GARCH(1,1,1)-t"
9381,-14.778767520473085,-9.822416112757615,True,True,1.0934039570407736e-13,5.92739992991318e-14,"GJR-GARCH(1,1,1)-t"
6434,-23.577886409554473,-18.621535001839003,True,False,1.0,0.21003429302596452,"GJR-GARCH(1,1,1)-t"
23708,-24.741242309341892,-19.784890901626422,True,True,0.0,0.6885353714223943,"GJR-GARCH(1,1,1)-t"
27181,-18.506275481991246,-13.549924074275776,True,True,2.2442634257442218e-12,7.94489987231911e-15,"GJR-GARCH(1,1,1)-t"
30232,-34.739576991124665,-29.783225583409195,True,False,9.985917554129008e-09,1.0,"GJR-GARCH(1,1,1)-t"
30896,-2.5846634917800415,2.3716879159354285,True,True,0.0,0.6585785838330532,"GJR-GARCH(1,1,1)-t"
1712,-13.308070355822508,-8.351718948107038,True,False,1.3039471954553036e-15,0.9999999999999986,"GJR-GARCH(1,1,1)-t"
10840,-19.31679753946412,-14.360446131748649,True,True,1.2971428998394406e-18,1.126408024238227e-16,"GJR-GARCH(1,1,1)-t"
17161,-29.63536703043654,-24.67901562272107,True,True,1.3245400955748156e-09,0.9499153216526458,"GJR-GARCH(1,1,1)-t"
17670,-19.593483102685433,-14.637131694969963,True,True,0.0,0.9301649428014583,"GJR-GARCH(1,1,1)-t"
18447,-25.129574720246097,-20.173223312530627,True,True,0.22145726214825526,0.7211680655524472,"GJR-GARCH(1,1,1)-t"
6410,-25.343959220189802,-20.387607812474332,True,True,5.2349458524881164e-14,0.8196201000971947,"GJR-GARCH(1,1,1)-t"
11987,-24.976937515606792,-20.020586107891322,True,False,0.6507912535019109,0.6746043732487511,"GJR-GARCH(1,1,1)-t"
6909,-17.497326727748227,-12.540975320032757,True,True,1.0368295309604077e-14,0.947971644375784,"GJR-GARCH(1,1,1)-t"
15010,-24.31377847796942,-19.35742707025395,True,True,0.0,3.082612338420896e-14,"GJR-GARCH(1,1,1)-t"
22877,-13.344210801059944,-8.387859393344474,True,True,2.3896256344010484e-18,0.9639633777782547,"GJR-GARCH(1,1,1)-t"
21716,-17.723380504965682,-12.767029097250212,True,True,1.5473287586835213e-08,0.9598380998538025,"GJR-GARCH(1,1,1)-t"
25766,-12.377696717596923,-7.421345309881453,True,True,1.2893216441185088e-15,4.629313880455595e-18,"GJR-GARCH(1,1,1)-t"
11111,-11.77275896667603,-6.8164075589605595,True,True,0.48418538314975235,0.0,"GJR-GARCH(1,1,1)-t"
7122,-15.779207371955579,-10.822855964240109,True,True,0.4337065785344478,0.0,"GJR-GARCH(1,1,1)-t"
4754,-32.30524300993913,-27.348891602223663,True,True,4.82155612430198e-07,0.448502574527215,"GJR-GARCH(1,1,1)-t"
10000,-10.107572826200503,-5.151221418485033,True,True,8.175207172475197e-15,0.9512422505437165,"GJR-GARCH(1,1,1)-t"
17305,-6.013410528033276,-1.0570591203178061,True,True,6.959085943249464e-13,0.0,"GJR-GARCH(1,1,1)-t"
19830,-25.876003116945604,-20.919651709230134,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
9914,-11.794476847929701,-6.838125440214231,True,True,0.5895728955545289,0.33295241119680685,"GJR-GARCH(1,1,1)-t"
8435,-19.25644272577278,-14.300091318057309,True,True,3.253814443408208e-13,0.9300256097545575,"GJR-GARCH(1,1,1)-t"
14297,,,False,False,,,"GJR-GARCH(1,1,1)-t"
4489,-18.23517489117247,-13.278823483457,True,True,1.995090238477961e-14,5.614044760675147e-13,"GJR-GARCH(1,1,1)-t"
5749,-24.244855852860653,-19.288504445145183,True,True,0.0,0.9624693134230793,"GJR-GARCH(1,1,1)-t"
4293,-8.847205854004606,-3.8908544462891363,True,True,0.6458431624795083,4.3032730632495297e-19,"GJR-GARCH(1,1,1)-t"
14646,-21.21134629927647,-16.254994891561,True,True,0.0,0.5723879790436232,"GJR-GARCH(1,1,1)-t"
5907,-8.194662781622466,-3.2383113739069955,True,True,0.15140097197251837,0.6782768883056995,"GJR-GARCH(1,1,1)-t"
17999,-33.50425566895981,-28.547904261244337,True,True,0.43066985754943105,0.03648504251630707,"GJR-GARCH(1,1,1)-t"
26362,-25.160633056186974,-20.204281648471504,True,False,7.982869061049669e-17,0.9999999999999916,"GJR-GARCH(1,1,1)-t"
17355,-12.66173155034048,-7.70538014262501,True,True,1.920557237940334e-16,0.44069956855095976,"GJR-GARCH(1,1,1)-t"
12552,-19.303722870467546,-14.347371462752076,True,False,7.125484324041208e-13,0.999999999987968,"GJR-GARCH(1,1,1)-t"
24871,-23.1443852269108,-18.18803381919533,True,False,0.9999999999999848,0.37893025548032144,"GJR-GARCH(1,1,1)-t"
14004,-21.82092057271018,-16.86456916499471,True,True,0.0,0.9694112491346768,"GJR-GARCH(1,1,1)-t"
15934,-15.265161200020579,-10.308809792305109,True,True,0.8516653487175297,0.12240887570265797,"GJR-GARCH(1,1,1)-t"
27919,-17.102559938214455,-12.146208530498985,True,True,0.07188399011906636,2.375914572400951e-16,"GJR-GARCH(1,1,1)-t"
8032,-14.281131876963716,-9.324780469248246,True,True,0.07338892817310634,0.920653875051603,"GJR-GARCH(1,1,1)-t"
14838,-13.010488779028119,-8.054137371312649,True,True,4.034650227698984e-12,0.9557717317554275,"GJR-GARCH(1,1,1)-t"
11090,-23.055746772149142,-18.099395364433672,True,True,1.6885604838728625e-14,0.0,"GJR-GARCH(1,1,1)-t"
27784,0.44083696546551643,5.397188373180986,True,True,4.238846466409504e-14,0.32888879518039893,"GJR-GARCH(1,1,1)-t"
27527,-13.889515382548723,-8.933163974833253,True,True,3.293942710183492e-14,0.8576820466591233,"GJR-GARCH(1,1,1)-t"
29507,-10.028691114754622,-5.072339707039152,True,True,4.4233702986883583e-20,1.0170884985048155e-19,"GJR-GARCH(1,1,1)-t"
5598,-11.476005467765177,-6.519654060049707,True,False,2.587565656376117e-14,0.9999999999996939,"GJR-GARCH(1,1,1)-t"
24707,-19.94989415782365,-14.99354275010818,True,True,2.1000987277416836e-18,7.861288964570898e-12,"GJR-GARCH(1,1,1)-t"
26720,-2.1845872882176636,2.7717641194978064,True,True,1.1398175052912272e-13,0.4255813678696013,"GJR-GARCH(1,1,1)-t"
29252,-32.8620770822857,-27.90572567457023,True,True,0.9407700065636754,7.297460955755511e-14,"GJR-GARCH(1,1,1)-t"
20568,-23.54945137840322,-18.59309997068775,True,True,3.0276807167893765e-15,0.7332672557696182,"GJR-GARCH(1,1,1)-t"
26523,-28.25706620832611,-23.30071480061064,True,True,0.0,0.0,"GJR-GARCH(1,1,1)-t"
31242,-19.21473325598062,-14.258381848265149,True,False,0.9999997087745788,9.788450252474747e-08,"GJR-GARCH(1,1,1)-t"
5245,-24.588469710080844,-19.632118302365374,True,False,0.32232323678492897,0.8046987934212223,"GJR-GARCH(1,1,1)-t"
18029,-25.97143236759551,-21.01508095988004,True,True,4.3088405473637215e-11,0.9574536232612192,"GJR-GARCH(1,1,1)-t"
12135,-27.84808572570371,-22.89173431798824,True,True,0.21112239144887618,4.978514809011685e-15,"GJR-GARCH(1,1,1)-t"
19949,-12.831854166141134,-7.8755027584256645,True,True,2.37839769603611e-14,0.9456346808185256,"GJR-GARCH(1,1,1)-t"
5297,-19.606854982803142,-14.650503575087672,True,False,0.12779838878003144,0.9361008056090625,"GJR-GARCH(1,1,1)-t"
20810,-15.903571624905428,-10.947220217189958,True,True,3.8139827824096103e-16,0.26884630531948744,"GJR-GARCH(1,1,1)-t"
26841,-26.573694335991988,-21.617342928276518,True,True,0.0,0.9501670937984071,"GJR-GARCH(1,1,1)-t"
16823,-20.844431310371,-15.88807990265553,True,False,0.9999999999999661,0.25452373197010475,"GJR-GARCH(1,1,1)-t"
16235,-19.837351670087195,-14.881000262371725,True,True,1.791036973430429e-15,3.9004168094358465e-13,"GJR-GARCH(1,1,1)-t"
10628,-18.394390729866373,-13.438039322150903,True,True,0.0,4.54032597621051e-14,"GJR-GARCH(1,1,1)-t"
1377,-8.639939085653303,-3.683587677937833,True,True,3.1745914109260543e-12,3.344474805270589e-11,"GJR-GARCH(1,1,1)-t"
26844,-16.84761497383799,-11.891263566122522,True,True,9.898748434836233e-14,0.682414039877038,"GJR-GARCH(1,1,1)-t"
27795,-18.303452768310777,-13.347101360595307,True,True,1.1149188115520705e-13,0.9211527620305456,"GJR-GARCH(1,1,1)-t"
20837,-10.726220064739536,-5.769868657024066,True,True,5.639119448163643e-13,0.7120499755296188,"GJR-GARCH(1,1,1)-t"
12206,-20.174164325666183,-15.217812917950713,True,False,8.053905708781608e-13,0.999999999998664,"GJR-GARCH(1,1,1)-t"
11722,7.71822911580364,12.67458052351911,True,True,0.9641126848430666,0.0,"GJR-GARCH(1,1,1)-t"
11607,-13.3385061981011,-8.38215479038563,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
29441,-29.224605040214996,-24.268253632499526,True,True,0.0,0.36702528649417127,"GJR-GARCH(1,1,1)-t"
7051,-18.422680556765222,-13.466329149049752,True,False,6.124555871608616e-17,0.9999999999999997,"GJR-GARCH(1,1,1)-t"
1676,-20.86740104140398,-15.91104963368851,True,True,0.0,0.447987742310243,"GJR-GARCH(1,1,1)-t"
1302,-5.743049165675007,-0.7866977579595371,True,True,0.0,0.9850025396115103,"GJR-GARCH(1,1,1)-t"
17951,-28.271368839389723,-23.315017431674253,True,True,4.014700590831523e-10,1.5099247661118623e-08,"GJR-GARCH(1,1,1)-t"
3017,-12.781623599547398,-7.825272191831928,True,True,1.5643540982965953e-13,0.12095493747091397,"GJR-GARCH(1,1,1)-t"
3146,-32.44235124948461,-27.48599984176914,True,True,3.907985046680552e-19,6.483702463810917e-20,"GJR-GARCH(1,1,1)-t"
