time_id,AIC,BIC,converged,quality_ok,gamma,delta,beta
30456,137.63783220829202,143.3022338171097,True,False,,,
20382,-39.00907061397835,-33.34466900516067,True,True,-2.4288328020866286,-1.9447800154545065,0.3787161590083782
17050,-36.26424863143493,-30.59984702261725,True,True,-1.160593296309025,-1.562154055556327,0.5790496839271885
19385,-29.438617636142418,-23.774216027324737,True,True,-0.24918119575369085,-1.037471143833228,0.5311586100802462
25627,-38.817415497659425,-33.15301388884174,True,True,-1.6423861541772216,0.9911486655051477,0.3063102719700931
15730,-29.568945551002564,-23.904543942184883,True,True,1.7140830525483133,1.2550498054090697,0.524216938014136
9021,-55.623291023289326,-49.95888941447164,True,False,,,
24717,-30.545043038865792,-24.88064143004811,True,True,-0.5062106541692297,1.7558545877409435,0.0
10890,-36.40786259589152,-30.743460987073842,True,True,-1.1388842515747462,-0.5605133644282124,0.0
3465,-35.5639188850877,-29.89951727627002,True,True,0.7861006478475665,-0.8691160026621332,0.23295381985319596
13276,-31.921785163756425,-26.257383554938745,True,True,1.3068654680835785,0.5147276591017502,0.8725997827888624
14311,-29.802084767083443,-24.137683158265762,True,True,0.35179386923072825,-0.8269602445250893,5.102932201157948e-16
27467,-26.820026256520272,-21.15562464770259,True,False,,,
2568,-33.50374724728669,-27.83934563846901,True,False,,,
18916,-1.1947996189971235,4.469601989820557,True,True,-0.5545726580585721,-0.8155972854695033,0.1804383261976623
31554,,,False,False,,,
27403,-28.047109758965966,-22.382708150148286,True,True,-0.09497265081629215,-2.5715468732259796,0.4341280470976206
24014,-42.580785974323575,-36.91638436550589,True,False,,,
15938,-34.260954880998796,-28.596553272181115,True,True,-0.009187732486042805,-0.3640282866754851,0.11637826149987418
18956,-9.094917843467993,-3.4305162346503124,True,False,,,
10734,-39.35004356561902,-33.685641956801334,True,True,-4.541101349874084,-0.5212603958835037,0.1612589941592124
31144,-26.477434377033823,-20.813032768216143,True,True,-0.39598564448048756,-0.6022819838688084,0.36634566309228384
24437,-23.56727494416147,-17.902873335343788,True,True,0.6757949772103646,1.8334424062571526,0.0008361017340868815
7367,154.369486962403,160.03388857122067,True,False,,,
6693,-19.27965973648137,-13.61525812766369,True,True,-1.2712950923881021,-0.9972237430827671,0.16930083595576945
29656,-46.97331600656838,-41.3089143977507,True,True,-1.8011489570628723,2.0648217026371753,0.0
17888,-24.226629735057216,-18.562228126239535,True,True,0.13021969011127668,0.05222948300906802,0.39246752759192793
5032,-33.73138963139637,-28.066988022578688,True,True,1.0242648796608889,1.4755279211127552,0.012618315521326622
31970,155.69106409936555,161.35546570818323,True,False,,,
13762,-45.657507166588694,-39.99310555777102,True,True,0.6378763551335976,-1.2010406717459414,0.7980531195200291
4867,-28.33585680595528,-22.6714551971376,True,True,0.8804522073860395,-1.2245331329760818,0.7340083992684115
23156,-36.29971900072946,-30.63531739191178,True,True,1.0700295731264833,-2.3420388489493096,0.04608606354398985
29228,154.56127329701715,160.22567490583484,True,False,,,
1920,162.35184215004566,168.01624375886334,True,False,,,
18534,-32.25082185969997,-26.586420250882288,True,True,-1.7598072878136948,-0.4073412950967369,0.374651184963339
6999,-31.96238622252077,-26.29798461370309,True,True,1.7104492855490128,-1.7840993240546812,0.09404069660320483
26522,-28.467260174930246,-22.802858566112565,True,True,2.2326367381440857,-1.417420551500173,0.038628247607377535
