time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2
11686,0.005019039607674891,0.40549949234160204,0.023421801577049872,-0.9602132445565875,0.15033004464432154
13851,0.0032683060360560647,0.3355816456727637,0.26053824029607925,-0.17440617946571552,0.18431386012202133
12584,0.010007532075894398,0.3286949706697104,1.1676313605704194,-2.022970491126335,0.08683648380646813
15824,0.008734464460122129,0.13696246838731205,-0.08049813502544215,-0.10787158378583117,0.013246389281901583
19725,0.005992238995762993,0.25113920172621756,-2.2120665293299977,1.4542889183686736,0.37905595063376674
8721,0.011486342733592388,-0.21657050997349858,1.4137848624043672,-1.641866290389581,0.10241350308571062
22079,0.007198638620336939,0.6631351369819594,-0.35294515784231795,-0.8686453975291691,0.4776668056440744
23486,0.0008540958111994141,-0.11886113513901321,-0.16714988743891349,0.8862691414204497,0.04227333762164065
32219,0.015124615367097444,0.18221768968286625,-0.08038765042349505,-2.0152847510638856,0.17175600036630778
15155,0.02391996194163743,-0.1744241525995514,2.408196952101725,-4.43567706701645,0.5542076118919008
8913,0.00938964100077401,-0.3106885923872887,-0.392785748408381,0.534905450572182,0.11071911135452528
28192,0.005214710636661822,-0.22259689274606334,0.05134716459116259,-0.5685301954446186,0.1308408659008098
9770,0.013187967973841624,0.6379002884492918,1.7766646616051585,-3.4147951217583623,0.4119038279405878
32746,0.030176507383685228,0.4219557760118455,0.5390010092243369,-5.571442073065317,0.392969930287805
31170,0.01063725402462683,0.3562322305508623,2.1554373361579273,-3.231673304397214,0.4548628467650889
19639,0.0006775927033196624,0.09931346231561343,-0.8750243662581121,1.308278770326974,0.10665366533317877
30128,0.011124323953979404,0.29702768683970715,0.15480309636087541,-1.6044638426942268,0.24248823567778066
10461,0.005980439334795829,0.007040568886841165,-2.680364268290903,1.989886468641773,0.44243130510807915
24406,0.01030362726039758,0.2298722168123358,0.860812736676891,-1.7420942428018518,0.17340865597849886
22973,0.011849450645991045,0.009778373301211651,1.0423861625556654,-3.004749391858845,0.2637521284058981
6144,0.015679234716385562,0.054923396228627346,-1.6348362701765886,-1.2177178252633212,0.5244766836729293
27416,0.015308928757978787,0.32283524225170834,1.23663607299395,-3.4747084497497642,0.27503613273823957
31348,0.0021878126855432068,-0.03843322412670975,-2.3440640880446315,3.3129969135571593,0.13766417261113595
22909,0.003206372042514981,-0.26475019489012347,-0.810884451339624,1.1147711340124906,0.10158958904408122
24349,0.004139821364977148,0.4015832343184614,0.4569376278004632,-1.3074034266014212,0.23755665841430984
9153,0.01475857637181165,0.08424053441036307,1.0970985564097284,-2.8659380933571166,0.11829795866760417
32649,0.006592167703100776,0.044842643820619865,0.3617792257890201,-0.8986676743802408,0.030571350059870883
19300,0.004784075758021438,0.4221579967430362,-1.3930931448138506,0.5936237079499672,0.3139092468673469
8447,0.013545944139613617,0.013821254532868098,1.369949555211401,-3.311930121258904,0.4012788821318978
11113,-0.0007670357801442588,-0.3102581049861247,-4.121654773926307,7.431419069201697,0.2096456579891589
6029,0.007562477058543216,0.18235695695450194,0.602426408889963,-1.087711084273858,0.1233091453904146
16839,0.012631847161037017,0.17373992349852227,2.988085316552495,-4.208475108908068,0.16534380616005762
2197,0.007771675773771362,0.8099114078778799,-2.0835215532615936,-1.4381776815552456,0.6622770526402328
5944,0.003065653358778745,0.28294844643070566,-0.8296148668027908,0.29310831761919826,0.2714242664919062
3333,0.005023199548312407,0.16698877698484665,-2.046968588230199,1.6437838724145908,0.28149562569092434
2956,0.004527899560351742,0.15690185960727485,0.7956073801724846,-0.6462998940027489,0.46383614784069715
24143,0.02657822783637575,-0.035894879873544804,1.496377523773653,-6.222196952183809,0.326130062752257
14632,0.010111232236273558,0.3946736404143196,0.6672117533970502,-2.3253536587005805,0.3118820613866641
7564,0.009231000423676756,0.0597366353324932,1.7050431279864806,-2.986064818572676,0.08901280872237294
16774,0.009596637629774196,0.2364989519110139,1.4280137965086483,-2.2411681091937234,0.31860662899927306
12998,0.012498981332175203,-0.0031500798575383633,-2.1829920800069056,0.8916516613245085,0.2283620828456474
13316,0.023046787401145193,0.369897039080657,1.975901947909499,-6.361559856833491,0.24311103495977182
29240,0.016312974427785617,0.16646561234430884,0.14390934571140335,-4.785660156284122,0.4065308540881424
4997,0.002388549061955332,-0.24455262283964316,-1.7541143930862853,2.8122743390021894,0.08668913453164528
2718,0.01404090157929394,0.4085039173758134,-0.5360174321207716,-1.3435137123899916,0.4420110876995884
26707,0.007200341858357564,0.8958423083808305,0.15251150277594092,-1.1689267469214981,0.6838446133774104
6398,0.008069905917963468,0.3270453072053839,-2.8796096791932815,1.4978404130300411,0.6894574344568242
2946,0.003645123045391716,0.2180092355448309,-0.1603610003367466,-0.44465213907126594,0.1369646680280232
19512,0.0034393424525282854,-0.2805142839235361,1.1736533035448573,-1.1292231593379238,0.1313400051754927
868,0.012958372579223377,0.2297590340942204,1.9153597375757094,-4.321131522142946,0.44248742173305666
9973,0.01358417552875209,-0.06239285787192872,0.1649191012779634,-2.95704795921464,0.3002941422050921
27278,0.018379067977288475,-0.20032061685421762,2.929753601619837,-4.749614551198585,0.5383145774470066
19697,0.008209690018617348,0.06702725105616683,1.5148600044167955,-3.44886748888623,0.08281461518421118
16081,0.005025309895994095,0.06855227153247197,-1.1443795483483261,0.46274622348716676,0.1518820081595429
17949,0.002004232375033459,0.49641673421234295,-0.14295086000575363,0.14343285067208755,0.26008648244585253
28801,0.011202666432120369,0.5974013814405598,1.3841453750585195,-2.8996693020734585,0.6262865384446659
5787,0.01820600362061941,0.5562068844276944,0.2426445544695166,-3.288648394711085,0.30159770070695524
9279,0.005319621910565733,-0.03864197460218148,-2.5420493790947813,1.818825891272059,0.3078289746267373
487,0.02483292139296691,0.3674523257348076,2.1109353189041125,-6.345497847724501,0.46487424587496584
17791,0.0017893798910928037,0.32218098722491634,-0.48537855813523284,0.5363001688212279,0.10983163164470278
1722,0.0009215983431996493,0.06505129998644502,-2.6952384811037584,3.9049989521148176,0.2813932836931885
13735,0.006394540886699594,0.00796693988956673,-1.8406424484442674,1.8388988896552747,0.13371397355308157
3399,0.0054508574890560334,-0.11961135994718343,-1.7594476794686453,1.1806035655608709,0.17185536237776555
27711,0.003601205218878234,-0.0887767269574076,0.8311524855594155,-1.1272871034315295,0.0606648357278311
20785,0.0008719413439795196,0.006972649770533219,-3.7587576155442983,5.168406299769398,0.27027680080956473
32134,0.000778312570195624,-0.49308356917296997,-1.7176124000275195,4.027111943420913,0.2548855801961364
6820,0.010190283321520284,0.35310898092099535,-1.0496225022601295,-0.6026095956534587,0.30121040428970336
12141,0.004736897212605199,0.03426561139395186,0.06950346421736231,-0.7613786294290064,0.01964956476764701
10017,0.004589164022067791,0.2680420040237467,0.17781798382028013,-0.5560543708512806,0.07617651958264604
11700,0.011384455440182888,0.4813056125210886,-0.47751494806442096,-3.6389656446370755,0.4704953476186944
20271,0.010246704292811994,0.46923105423350675,0.5337873832184978,-3.3761410920056436,0.7244004522612313
32255,0.0059869391404603935,-0.0707588578687144,-0.7815255534075928,-0.3445994841868999,0.15351849293561848
12981,0.007609131469578396,-0.6097778913116263,-0.7903350121796967,0.31857340245090837,0.5917110924261697
17056,0.00450357494257206,0.6283614364309958,0.30457925243791717,-1.020028281388644,0.34227757091161193
32033,0.0007135599286689789,0.13249465116044476,-1.5378904668674405,1.9524634734994897,0.10333148182362595
3138,0.0017318782039825245,0.30344836919609863,-0.30214139590188616,0.5405678330421273,0.1319159036050398
15344,0.010394253439824381,0.44924581461334817,1.3024961419972092,-2.5378689274172945,0.2513990437521493
19729,0.002144766022565316,0.4313828483936065,0.5501179346955878,-1.36577404868845,0.2765003243664289
4849,0.00506919754324394,-0.052760936215947074,0.6648267719958533,-1.4138110343140646,0.10008659074874438
4850,0.010943470541543427,0.2540812267001945,0.47706706120602005,-2.239923346672209,0.33047668332435853
17293,0.01601890056550522,0.12719189789646168,2.6669891066114166,-5.729209173740173,0.4074174300625317
7752,0.001789074080569322,0.06550024235184149,-0.2464831760344537,0.9532881847170706,0.09765777305737422
32461,0.01226268918188295,0.0800288854594311,1.4076180192130288,-3.8002856996608467,0.17956155366341942
30103,0.002782794485743865,-0.1714394263637071,-1.8541217356129485,1.9683936116716874,0.1578829573468159
16694,-0.00836918385348176,-0.14775181387673153,-1.258546307801685,4.678735732349799,0.05695865459375005
11995,0.002547812550786013,0.14830946256955976,-1.148252989678705,1.2331228331175275,0.11008566426728272
2566,0.01387152747337656,0.2766108934201804,1.6236907370078417,-4.175269034581866,0.3381273570485043
4155,0.005583268648050907,0.2542497958821676,0.8414785859110395,-1.6893222538775476,0.2316260980969479
3373,0.007819094275271363,0.1564275805038038,0.5885105078749817,-1.5854794803848768,0.08679279918275262
28474,0.0163557853341962,0.41993471597625537,2.8871995499442216,-4.815562939467733,0.628026036630615
18502,0.009381217890268363,0.0423291435523533,0.8082551790263159,-2.464142672045785,0.05189707477104444
28292,0.005107841480766363,-0.06753458375664201,-0.4450000981365264,0.18694295292859356,0.07597023427677119
4927,0.0027370783436640603,-0.5078661973174373,-1.5123824922790234,2.20937077457426,0.3073935236162013
15906,0.0055243221870530735,0.20228886786055783,0.43892059200418126,-1.1039727552463012,0.09228550239634925
12717,0.003388172299125071,-0.027538887086748773,0.3059111590328109,-0.5173352703771176,0.019253318361272198
20435,0.006146841919792121,0.4886717163981725,0.33092474660695187,-1.7755756518000148,0.2416889251760409
31046,0.003348554868368642,0.1946101453821782,0.10678373311198955,-0.11320122603930266,0.04111188435247348
7043,0.007640623213238523,-0.1241419532833187,1.0066898307526313,-2.1329383053891777,0.14197080859093736
886,0.009696279706115443,-0.03940377797983604,0.7645377526222539,-2.059516774774421,0.0568496945870659
27516,0.009953175083135502,0.7934963281352033,0.9667595821124509,-2.5310412970013623,0.5343172825124947
18911,0.013043847006408166,0.15433816919597715,-1.4230808105775619,-0.6918527955742795,0.43649230322115096
28319,0.010290958559702348,-0.22409703585371865,1.2073498553659598,-2.7656552290871863,0.13018336742525238
25340,0.011827622905082791,0.7850299132119796,1.2485589647587576,-3.1656706429553223,0.5428536105271844
9285,0.0052713362413481304,0.09443237765726016,0.5166832497868004,-1.728035380384945,0.20679973801067775
15388,0.005347282891209346,-0.09183013189909632,1.2059739125227333,-1.8621094963970228,0.1859654617979355
18177,0.005318847165912464,0.15085852590501106,-1.2775566132851257,-0.10079245891494315,0.232057656243986
29337,0.005295287746548291,0.11603892296360005,-1.9089690978966098,0.9131110109559453,0.27610545523666474
6085,0.0011342094691240653,-0.004896249547225842,0.21700119062804418,0.20568660660421487,0.07458004656472728
5904,-0.003592421169488574,-0.3808595449607454,-0.18586324452784875,1.9220292829948806,0.21295410186974473
1191,0.010115830310375232,0.33136066761363264,-3.558520178050836,0.9001617520980214,0.4503602651641596
24398,0.002720419974530811,-0.020348070593267712,-0.07592402042779786,-0.11916601559580546,0.0068402063604550145
24600,0.01077935124372362,-0.5343627845178133,2.465798416054275,-3.127811262495392,0.4400614020937438
8454,0.00232872953636194,0.23281144436161877,-0.4747883628824271,0.20210901930576314,0.05171937619002043
310,0.0003629865590705169,0.19291631821568975,-0.7028467326748152,1.1516537737819665,0.08593148667009343
6174,0.007812277241185807,-0.4195946826242159,2.16776982335325,-2.6207233800745997,0.2218938719428929
14276,0.0028014588390862026,-0.12682889440280756,-0.20137110190185548,0.2947113233287737,0.014689803381351174
26069,0.0034480244207022977,0.2605368608117399,0.7102822776083222,-0.88657996296557,0.1052858085652657
21020,0.01461530261026974,0.15380870099089042,3.2791439331946726,-5.193593549299029,0.6206583172801712
7621,0.0055664714295569975,0.12580627481461015,-1.1966218419474401,0.5291858031801555,0.16901003061473718
21920,0.003812511940826828,-0.4056414515977754,0.6704176271836343,-0.5187703014347271,0.12221672818733598
8256,0.001014095678066654,0.2596145031723395,-2.8905403486944343,3.5018364078375903,0.17414325659530216
12420,0.004895878551056665,-0.11990650969474051,1.4720826817556982,-2.009057720834953,0.10054029362811256
427,0.004849332638654957,-0.17824937114438916,-0.23841587697630026,0.212085641166252,0.03938905554194194
20086,0.007527959173779565,-0.4489131383040279,0.7969357651453752,-1.6617077718230289,0.24934482608827024
2458,0.003726258005367539,-0.026864842589891625,-0.5149651040458996,0.3323622978492596,0.037820507440099904
28634,0.009546853745254661,-0.3202609622041989,1.9822553779502385,-3.3005865484129218,0.3027447046784961
24997,0.01366558890497444,0.504825034620623,1.747487535622528,-3.2921112324680624,0.4523808965114353
18180,0.009362750503694561,0.2299621385250597,1.406792207866429,-2.462431558986825,0.23384530474997878
5421,0.000492184666622627,-0.4340440646359661,0.020950288660955996,0.700694890227338,0.2136389050063674
19428,0.008168540489410871,-0.0137665399209975,0.9271430536214536,-2.2443127387386084,0.09216164277213978
25683,0.006152785161044318,0.4494220551037586,-0.5241113870971452,-1.0569564422383797,0.2631332529669933
18479,0.006100516525436264,-0.008272110702055845,-0.5891319579861376,-0.2910940121113949,0.11348822942765646
13305,0.0041072146305202555,-0.07430379516441976,-0.932553671326876,0.04500106814960436,0.09458071558407155
20603,0.009011473007623052,0.542002596606652,-1.627195882735397,-0.06138551894412714,0.31118032821674435
6316,0.011270963967332723,0.47058813986631437,3.9953774912160953,-6.254364130914437,0.6271757848701437
17324,0.0034020010708998407,0.078219017873286,0.3945872319164715,-0.6743985518929072,0.021130861770806253
9936,0.007555713026282747,-0.1274907857471126,-1.5983481856419077,0.3802250549949634,0.4289699037974468
5305,0.005431981510560316,-0.3555928644182264,1.7844140613451438,-1.9814642110855418,0.32436713851115473
21038,0.009443219790203633,0.2243723498701855,1.9247173762763585,-4.065242132851654,0.25390341124667615
2439,0.016128408658575327,0.3257930531052156,2.296062534948815,-6.765672049480526,0.2606724671542433
11872,0.006210689869034209,0.47129385866453527,-0.33771979539017916,-1.1257771954482472,0.23756634213257355
19274,0.010300228082088908,0.16584457571788264,-1.3152603957713929,-1.206022779741196,0.20433398739538822
17606,0.013616744955173652,0.07897065688206256,0.9458748840848636,-4.154218248693175,0.24036202235552084
785,0.008700212646921331,0.38707328819160725,1.1875624523182078,-3.5434100136298765,0.32812604769623177
16943,-0.005452525542560468,0.08635557743512699,-1.1708976911354925,2.5250889386847644,0.39641652478683265
709,0.015640412049100372,0.16417766231112885,0.46316652741511555,-2.7494308925391255,0.20054485703814007
23547,0.0032015369598623554,-0.16174956435395893,-4.123399141758011,3.894964900857228,0.2663698128915979
19579,0.0013920152725893093,0.7115648996798352,-0.316785832945534,-0.13060198316514987,0.3724009919654977
19262,0.014446940410618414,0.7944875372366385,1.2691032384681984,-3.8736375232649496,0.5800081998758362
9932,-0.00027994525561814056,-0.3754254712299956,-4.835886063844658,7.296795556403375,0.3917937181886414
23768,0.005793820101655532,0.851583453747583,2.356447134918018,-3.671764008485959,0.3513729372745391
3908,0.004286358503098647,0.5529790492980035,0.012065892741115136,-0.8251769917903184,0.25168060688747595
21307,0.002283409822434232,0.05971416224595495,-0.9777877199805314,1.2337193620504001,0.06048167860155329
1816,0.010248658970559857,-0.4594224352070341,3.3451186062907627,-4.289313730248688,0.3235770420926205
18656,0.004604875429603129,0.3024550382149398,-1.4638050957949311,0.9617874730198482,0.2370548596662112
22277,0.00828409340341495,0.14895512731036198,0.22881142748419503,-2.048511227354149,0.4647342566558327
17578,0.007696489622881868,0.15755290212025086,2.347933796336954,-5.353019560631391,0.28214563835320716
4091,0.008957802873715701,0.3908305230986793,1.9159518168295337,-3.4139444959015184,0.3172452947789328
2077,0.00276197430479927,0.4123330746716607,-0.12674249353550243,-0.31411458160076333,0.12095069445200601
