time_id,AIC,BIC,converged,stationary,alpha,beta,model
5,7.709508506570151,11.95780971318341,True,True,2.257038623401916e-14,0.6862842238595828,"GARCH(1,1)-t"
11,17.708094182875517,21.956395389488776,True,True,0.0,0.9526592332865667,"GARCH(1,1)-t"
16,9.02951091040848,13.277812117021739,True,True,0.5011126666654123,0.0,"GARCH(1,1)-t"
31,9.794421474940844,14.042722681554103,True,True,1.6486173440858522e-14,0.9589516363093068,"GARCH(1,1)-t"
62,13.238674014765376,17.486975221378636,True,True,0.0,0.9700999869937458,"GARCH(1,1)-t"
72,20.146877473392678,24.395178680005937,True,True,0.0,0.947519633228906,"GARCH(1,1)-t"
97,18.970642760235293,23.21894396684855,True,False,0.0,0.9999999999999993,"GARCH(1,1)-t"
103,21.50249920187477,25.75080040848803,True,True,0.0,0.6273623121315057,"GARCH(1,1)-t"
109,-2.7444698051167293,1.5038314014965302,True,False,0.0,1.0,"GARCH(1,1)-t"
123,22.389619323894983,26.637920530508243,True,True,2.7536078141838642e-12,0.9217906273945118,"GARCH(1,1)-t"
128,-2.4289714343173863,1.8193297722958732,True,False,1.621364843897522e-15,0.9999999999999999,"GARCH(1,1)-t"
146,23.030683236296625,27.27898444290988,True,True,0.0,0.754676022839543,"GARCH(1,1)-t"
147,7.663459270248016,11.911760476861275,True,False,2.3429648025869646e-16,1.0,"GARCH(1,1)-t"
152,4.584206978796455,8.832508185409715,True,True,0.1326874005848388,4.1987555752924382e-19,"GARCH(1,1)-t"
157,42.871408438257525,47.11970964487078,True,False,9.898768842526443e-18,0.9999999999999998,"GARCH(1,1)-t"
159,1.0753847605811018,5.323685967194361,True,True,0.6412517681025772,0.0,"GARCH(1,1)-t"
169,13.621959604777755,17.870260811391017,True,True,2.157340705456316e-11,0.9381060808481436,"GARCH(1,1)-t"
207,34.81832649788274,39.066627704496,True,True,0.12275703703193458,7.803185556603626e-16,"GARCH(1,1)-t"
211,-4.13002596111609,0.11827524549716983,True,True,7.831683421850845e-23,3.463975164804144e-15,"GARCH(1,1)-t"
213,4.034111315771714,8.282412522384973,True,True,0.0,0.9824600491755849,"GARCH(1,1)-t"
218,-2.1402275158769797,2.10807369073628,True,False,9.022790148318531e-14,0.9999999999992218,"GARCH(1,1)-t"
227,17.059725017412354,21.308026224025614,True,False,0.8617279341427301,0.13827206585726987,"GARCH(1,1)-t"
229,-5.363273235346313,-1.1149720287330531,True,True,1.0845680382277066e-17,4.789075369152738e-17,"GARCH(1,1)-t"
232,13.279802313963405,17.528103520576664,True,False,8.568929014433594e-16,1.0,"GARCH(1,1)-t"
250,2.756762583764168,7.005063790377427,True,True,0.6293688836526208,5.3964425175827986e-21,"GARCH(1,1)-t"
254,41.141670511525575,45.38997171813884,True,True,1.364887999652008e-12,0.9354088949480752,"GARCH(1,1)-t"
256,1.939514707230435,6.187815913843695,True,True,4.057863483398738e-12,0.9727088220413874,"GARCH(1,1)-t"
266,11.089162348481041,15.3374635550943,True,True,0.0,0.9616963336913116,"GARCH(1,1)-t"
273,-6.090018652899413,-1.8417174462861539,True,True,2.1704132747173996e-15,0.7782563138165156,"GARCH(1,1)-t"
289,-11.322325631692042,-7.0740244250787825,True,True,4.394780050488708e-14,0.8682769716876189,"GARCH(1,1)-t"
297,2.9062605571883324,7.154561763801592,True,True,0.2897671440071956,0.6196999207895794,"GARCH(1,1)-t"
303,28.456930580892486,32.705231787505745,True,True,0.0,0.7159592991124972,"GARCH(1,1)-t"
309,-6.014630996938067,-1.7663297903248072,True,True,3.607003680348741e-24,5.7315262758746836e-15,"GARCH(1,1)-t"
310,53.46387022006,57.712171426673265,True,True,1.4242955315432264e-12,0.9634249465611803,"GARCH(1,1)-t"
317,-1.6972081229759173,2.551093083637342,True,True,7.734426713736063e-17,0.004603438766826266,"GARCH(1,1)-t"
319,-17.138854715450137,-12.890553508836877,True,False,0.0,1.0,"GARCH(1,1)-t"
325,15.933714976671453,20.182016183284713,True,False,7.376124945317271e-14,0.9999999999961754,"GARCH(1,1)-t"
326,38.56765424225629,42.815955448869545,True,True,0.0,0.47947886044617816,"GARCH(1,1)-t"
335,9.786975621131393,14.035276827744653,True,True,2.192335501864105e-15,0.7262933307091343,"GARCH(1,1)-t"
337,0.9296412662506324,5.177942472863892,True,True,2.817714039473504e-12,0.8984924521456269,"GARCH(1,1)-t"
358,27.700012107460633,31.948313314073893,True,True,2.4864987809346865e-15,0.7380037285183074,"GARCH(1,1)-t"
371,29.54351889454335,33.79182010115661,True,True,4.1450850383758e-14,0.9094213820720225,"GARCH(1,1)-t"
373,29.552610241888363,33.80091144850162,True,True,2.621411305669428e-13,0.8120232800531811,"GARCH(1,1)-t"
380,-3.292161568298548,0.9561396383147116,True,True,0.5163001430811385,4.782572275674614e-17,"GARCH(1,1)-t"
381,-12.513319249000272,-8.265018042387013,True,False,6.635766160305695e-15,1.0,"GARCH(1,1)-t"
411,11.329498672695165,15.577799879308424,True,False,7.13791246737223e-13,0.9999999999857974,"GARCH(1,1)-t"
420,35.69639683529614,39.944698041909405,True,True,1.7417952862227156e-14,0.5635872718287602,"GARCH(1,1)-t"
424,6.751254584271241,10.9995557908845,True,True,0.0,0.3440248040987464,"GARCH(1,1)-t"
427,62.718254544075805,66.96655575068907,True,False,6.092364868998411e-13,0.9999999999877146,"GARCH(1,1)-t"
436,3.8713008785572107,8.11960208517047,True,False,3.403916372808227e-11,0.9999999927130436,"GARCH(1,1)-t"
438,6.58115204997166,10.82945325658492,True,False,2.019904871835478e-18,1.0,"GARCH(1,1)-t"
454,-23.91749934688508,-19.66919814027182,True,True,9.20417060557062e-12,0.1433363975448637,"GARCH(1,1)-t"
465,-7.467980698924478,-3.2196794923112186,True,True,0.0,0.9643588562434807,"GARCH(1,1)-t"
468,-3.5566313462414794,0.6916698603717801,True,True,2.362010484492157e-16,0.6522817921943136,"GARCH(1,1)-t"
487,19.643648136312734,23.891949342925994,True,True,0.27347842099716774,0.0,"GARCH(1,1)-t"
493,10.122379453100367,14.370680659713626,True,False,1.0,0.0,"GARCH(1,1)-t"
506,10.736366549378214,14.984667755991474,True,True,0.0,0.9258279279119226,"GARCH(1,1)-t"
535,1.4988778784424461,5.747179085055706,True,True,0.0,0.5444966902067838,"GARCH(1,1)-t"
536,16.07211193644771,20.320413143060968,True,True,0.0,0.022766111442114774,"GARCH(1,1)-t"
539,2.0929476795330935,6.341248886146353,True,True,2.6141042975232915e-08,0.9630955385234606,"GARCH(1,1)-t"
545,11.693380790636976,15.941681997250235,True,True,1.6602637849920593e-18,0.9766379794449467,"GARCH(1,1)-t"
554,-12.130546551687708,-7.882245345074448,True,True,1.915263446546137e-16,0.8753968869348285,"GARCH(1,1)-t"
568,11.392176089642488,15.640477296255748,True,True,0.13778723544426816,0.0,"GARCH(1,1)-t"
579,14.57728802784601,18.82558923445927,True,True,2.549378825920477e-13,0.9706541856147943,"GARCH(1,1)-t"
589,32.19065928738742,36.438960494000675,True,True,0.09409178086985202,2.059583722201717e-17,"GARCH(1,1)-t"
591,-3.0238360050158963,1.2244652015973632,True,True,0.15764297654025042,1.009215003606935e-09,"GARCH(1,1)-t"
595,0.4896387740757522,4.737939980689012,True,False,1.453843246406381e-13,0.999999999999397,"GARCH(1,1)-t"
611,22.274817489092637,26.523118695705897,True,True,9.974537981248025e-15,0.7306872839021986,"GARCH(1,1)-t"
618,12.456817233397574,16.705118440010835,True,True,0.0,0.909196232490393,"GARCH(1,1)-t"
627,-3.008247325870954,1.2400538807423054,True,False,1.0,2.43118321182431e-20,"GARCH(1,1)-t"
633,22.419207266687405,26.667508473300664,True,False,0.0,1.0,"GARCH(1,1)-t"
640,17.105350904204066,21.353652110817325,True,True,3.642948520340265e-16,0.5750561258205209,"GARCH(1,1)-t"
646,-5.008262483085918,-0.7599612764726587,True,False,3.443679719492167e-15,0.9999999999999799,"GARCH(1,1)-t"
650,1.967727060308892,6.216028266922152,True,True,0.20302037502380005,0.007816773070507512,"GARCH(1,1)-t"
652,4.247377199003279,8.495678405616538,True,True,2.5971849858340802e-17,0.3442892757088405,"GARCH(1,1)-t"
