time_id,intercept,beta_daily,beta_weekly,beta_monthly,r2,model
5,0.0008699963348429288,-0.08098946923317485,1.2088496410713458,-1.3091074706497197,0.14104248879261483,HAR-RV (OLS)
11,0.0022677112043212313,0.37579690674894495,-1.5910554635447829,-1.3140729730660754,0.4453802828011554,HAR-RV (OLS)
16,0.0006460812728550722,0.5331594500721684,-1.2287359946381464,0.2832705311394986,0.25767745261764086,HAR-RV (OLS)
31,0.00033270148352075466,0.3567066605982555,-0.9455079131410562,0.8998720813906456,0.15787325508786565,HAR-RV (OLS)
62,0.0001602263631980931,0.5028510775382616,-0.3952614380240192,0.455050061050692,0.235717810757605,HAR-RV (OLS)
72,0.0019292620917404075,-0.04805250069380495,-1.2318134242199665,0.6619520804184263,0.1500881116306021,HAR-RV (OLS)
97,0.0012647022090423597,0.33133443894519626,-2.3916229286973287,1.895209695631423,0.5174790420510464,HAR-RV (OLS)
103,0.0016492586052791053,-0.3538936241171453,1.7667615518059274,-3.0233508946563905,0.2408647506298356,HAR-RV (OLS)
109,0.0008826104319397288,0.06647675782147319,-0.4038671289667901,-0.43753726392748643,0.041171688804386486,HAR-RV (OLS)
123,0.0016688887758367613,0.6820654054466744,0.595367793146242,-1.8829222249915445,0.4869592707434105,HAR-RV (OLS)
128,0.0017701595072496976,-0.08726400451973002,3.2913774901966395,-5.461881562355032,0.4381800499515993,HAR-RV (OLS)
146,0.0016854875457105812,0.3000996115033217,0.3690861964690402,-1.1267307663731638,0.10449607334507494,HAR-RV (OLS)
147,0.0012530522417470054,0.2950311231745724,0.587512349993525,-2.087189363078481,0.11170060231891865,HAR-RV (OLS)
152,0.0007027930572439524,0.30616486182137087,0.36576962740191593,-1.1944275516650122,0.1347699907475799,HAR-RV (OLS)
157,0.012139392765366642,0.21060681058355035,2.100111349038217,-7.384531189034086,0.38004453265789595,HAR-RV (OLS)
159,6.350707580864867e-05,0.2502487252689064,-0.9570383786757283,1.3503330457752114,0.15617331973227067,HAR-RV (OLS)
169,0.0015000031464201446,0.41282099281300594,0.419044832653023,-1.4844594282992027,0.1333233495988272,HAR-RV (OLS)
207,0.0037984076814364678,0.30264558861357277,-2.266468407075235,1.1159852500998162,0.25068532412301303,HAR-RV (OLS)
211,0.00016196443266403037,-0.5759562363149334,0.47594634031895156,0.5574102856209713,0.2191584184323937,HAR-RV (OLS)
213,-0.0002629334835731298,-0.21460914983414572,-0.30171478297045534,1.6541861737805537,0.1416587681931244,HAR-RV (OLS)
218,0.000780255407794662,0.04449192013995897,0.05999896273365357,-1.838674187651538,0.09231472694798504,HAR-RV (OLS)
227,0.0014219275706046763,0.3178834872900917,1.355283087392975,-2.382794523707792,0.2172081736410112,HAR-RV (OLS)
229,0.00012295471462012373,-0.09694810283658765,-0.5369991744509784,1.4386565882804563,0.03244856980290822,HAR-RV (OLS)
