time_id,AIC,BIC,converged,stationary,alpha,beta,model
2946,102.46728588816251,107.42363729587798,True,True,0.0,0.9732334107951638,"GJR-GARCH(1,1,1)-t"
3138,115.75179577425807,120.70814718197354,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
30128,94.06844738083797,99.02479878855344,True,True,1.2373614792519065e-21,0.8388541973635685,"GJR-GARCH(1,1,1)-t"
19725,83.55458455058474,88.51093595830021,True,True,8.155184110590605e-17,0.8978383506360837,"GJR-GARCH(1,1,1)-t"
1722,95.47593563861297,100.43228704632844,True,True,0.0,0.5580460179179686,"GJR-GARCH(1,1,1)-t"
2956,76.74395884363938,81.70031025135485,True,True,1.438237837322385e-14,0.9875573220820951,"GJR-GARCH(1,1,1)-t"
20271,92.07259598281759,97.02894739053306,True,True,0.2607044055162434,3.9911940874343527e-16,"GJR-GARCH(1,1,1)-t"
16839,76.18904456017464,81.14539596789011,True,False,0.0,1.0,"GJR-GARCH(1,1,1)-t"
24349,83.10935836246857,88.06570977018404,True,True,0.0,0.9587492475350727,"GJR-GARCH(1,1,1)-t"
24398,104.14642050498341,109.10277191269888,True,True,2.825047461153079e-18,0.9151218426481481,"GJR-GARCH(1,1,1)-t"
23486,87.83388337392773,92.7902347816432,True,True,0.40867166385982956,0.0,"GJR-GARCH(1,1,1)-t"
27516,82.34887036539753,87.305221773113,True,True,8.62387781130167e-14,0.9729184902886888,"GJR-GARCH(1,1,1)-t"
19136,86.48469184044738,91.44104324816286,True,True,0.6978114191468684,7.984793903044642e-20,"GJR-GARCH(1,1,1)-t"
6029,71.42355661828212,76.3799080259976,True,False,1.0,3.024489618492093e-16,"GJR-GARCH(1,1,1)-t"
1209,75.94287315530104,80.89922456301652,True,True,4.176431521040277e-18,0.7838485913791235,"GJR-GARCH(1,1,1)-t"
31170,79.8110632605923,84.76741466830778,True,True,0.45751371240237604,0.0,"GJR-GARCH(1,1,1)-t"
5787,84.88850584160325,89.84485724931872,True,True,0.0,0.746057955595246,"GJR-GARCH(1,1,1)-t"
8721,84.27394507297122,89.23029648068669,True,True,0.44901788343757454,1.4233264004382966e-12,"GJR-GARCH(1,1,1)-t"
11700,73.73198423017656,78.68833563789204,True,True,0.0,0.9305774506822608,"GJR-GARCH(1,1,1)-t"
15155,85.73601005945218,90.69236146716766,True,True,3.5827921873940405e-14,0.8864774163754237,"GJR-GARCH(1,1,1)-t"
9779,87.26848572127862,92.2248371289941,True,False,1.0,0.0,"GJR-GARCH(1,1,1)-t"
3626,77.73571844599257,82.69206985370805,True,True,0.0,0.5392583363956959,"GJR-GARCH(1,1,1)-t"
23547,72.1949114216838,77.15126282939927,True,False,1.0,0.0,"GJR-GARCH(1,1,1)-t"
12981,66.38970109535761,71.34605250307308,True,True,0.0,3.89776109687534e-16,"GJR-GARCH(1,1,1)-t"
7316,68.19087669409365,73.14722810180912,True,False,0.20433422137238527,0.8903846878999387,"GJR-GARCH(1,1,1)-t"
13735,80.98447766386467,85.94082907158014,True,False,1.0,0.16596778529369346,"GJR-GARCH(1,1,1)-t"
6144,88.3003501805557,93.25670158827117,True,True,1.0378986389075744e-20,0.5185039851818745,"GJR-GARCH(1,1,1)-t"
18479,74.67748900551955,79.63384041323502,True,True,0.6968520660399117,0.008782615440401337,"GJR-GARCH(1,1,1)-t"
18502,76.87907717874322,81.83542858645868,True,True,0.0,0.5740924706918014,"GJR-GARCH(1,1,1)-t"
11995,89.02671450248756,93.98306591020304,True,True,0.0634015170204941,5.457899035036273e-12,"GJR-GARCH(1,1,1)-t"
15824,79.82185112804325,84.77820253575872,True,True,1.2124068786888372e-14,0.37947630416656314,"GJR-GARCH(1,1,1)-t"
10243,88.77370167230423,93.7300530800197,True,True,8.402701864263756e-14,0.09434085171319112,"GJR-GARCH(1,1,1)-t"
28474,75.18239721433963,80.1387486220551,True,False,1.0,0.03341895638390112,"GJR-GARCH(1,1,1)-t"
886,83.25009052910545,88.20644193682092,True,False,0.0,0.9999999999999999,"GJR-GARCH(1,1,1)-t"
15584,72.13719293774936,77.09354434546484,True,True,0.0,0.9550058574954734,"GJR-GARCH(1,1,1)-t"
27427,73.4083177823872,78.36466919010267,True,True,5.173142183270285e-14,0.8652817038079487,"GJR-GARCH(1,1,1)-t"
13316,71.48150804845955,76.43785945617502,True,False,4.7552899241952593e-14,0.9999999999993903,"GJR-GARCH(1,1,1)-t"
18231,58.16624437631857,63.12259578403405,True,True,0.12685140414257412,0.136836532213162,"GJR-GARCH(1,1,1)-t"
12998,84.33555987936845,89.29191128708392,True,True,1.6468200739276236e-14,0.3248268925200902,"GJR-GARCH(1,1,1)-t"
25755,81.37073051192613,86.3270819196416,True,True,0.09376578413245697,0.0,"GJR-GARCH(1,1,1)-t"
22973,78.72776308760628,83.68411449532175,True,True,2.568690263565001e-15,0.56067538545278,"GJR-GARCH(1,1,1)-t"
1816,76.84325231642126,81.79960372413672,True,True,0.1285918632832544,0.8241445156717584,"GJR-GARCH(1,1,1)-t"
21038,72.47147505274233,77.4278264604578,True,True,0.0,0.6023879080832754,"GJR-GARCH(1,1,1)-t"
4091,64.32036669428282,69.2767181019983,True,True,0.7526920186406123,1.3873257516455853e-17,"GJR-GARCH(1,1,1)-t"
254,71.07150083525167,76.02785224296714,True,True,5.727997638908203e-15,0.1584010460279762,"GJR-GARCH(1,1,1)-t"
10017,87.66794713569449,92.62429854340996,True,False,0.0,0.9999999999999988,"GJR-GARCH(1,1,1)-t"
4616,73.85161633900285,78.80796774671832,True,False,2.927904309517429e-14,0.9999999999999719,"GJR-GARCH(1,1,1)-t"
27278,84.42139475520214,89.37774616291762,True,True,0.0,0.9595902924771522,"GJR-GARCH(1,1,1)-t"
28775,33.69147298392548,38.647824391640945,True,True,0.0,0.854055371357409,"GJR-GARCH(1,1,1)-t"
10230,73.48378493552626,78.44013634324173,True,True,8.323491280640786e-17,1.531848633163048e-19,"GJR-GARCH(1,1,1)-t"
22649,75.76327937630418,80.71963078401966,True,True,0.5349507564985717,0.26520668410943643,"GJR-GARCH(1,1,1)-t"
24730,76.03152307371137,80.98787448142684,True,True,0.0,0.7554932096520371,"GJR-GARCH(1,1,1)-t"
7564,72.71936442198023,77.67571582969569,True,True,2.965618639443667e-17,2.7519858634224656e-16,"GJR-GARCH(1,1,1)-t"
22909,78.30804843530689,83.26439984302236,True,False,1.0,0.33491502352470015,"GJR-GARCH(1,1,1)-t"
24224,92.00234190022819,96.95869330794366,True,True,0.8428009252673413,3.190674407927983e-16,"GJR-GARCH(1,1,1)-t"
18656,52.134884208351075,57.09123561606654,True,True,0.5322220979833457,7.193639454891919e-13,"GJR-GARCH(1,1,1)-t"
9973,56.480203828537924,61.4365552362534,True,True,0.04022905389654822,0.6962405887355626,"GJR-GARCH(1,1,1)-t"
28930,61.341303981432596,66.29765538914806,True,True,0.0,0.6832372093154241,"GJR-GARCH(1,1,1)-t"
310,71.9531463665176,76.90949777423307,True,True,0.0,0.7521105497183189,"GJR-GARCH(1,1,1)-t"
19729,70.78152416729367,75.73787557500914,True,True,3.019529464308914e-14,0.9498305799155228,"GJR-GARCH(1,1,1)-t"
6930,56.37690179612994,61.333253203845416,True,True,0.11482457070022,0.1510056264793407,"GJR-GARCH(1,1,1)-t"
8447,62.87971945506144,67.83607086277691,True,False,5.245295818567233e-18,1.0,"GJR-GARCH(1,1,1)-t"
15644,62.376745052295256,67.33309646001072,True,False,0.03137431097916728,0.9843128445103863,"GJR-GARCH(1,1,1)-t"
29240,73.60175391521469,78.55810532293015,True,False,1.0,0.10043721454698591,"GJR-GARCH(1,1,1)-t"
