time_id,AIC,BIC,converged,stationary,alpha,beta
15344,54.7602620198472,58.30051302535825,True,True,0.19335964263989971,1.6273180886466498e-11
16694,42.642574538101776,46.18282554361283,True,True,0.38483502057383057,0.0
32649,54.10854777660309,57.64879878211414,True,True,4.892320896159014e-15,0.9756904549604108
11440,59.972659156693496,63.51291016220455,True,True,0.4255933526780689,0.0
9932,64.71011644613367,68.2503674516447,True,True,0.0,0.978953210361445
310,49.249992471929936,52.79024347744099,True,True,0.0,0.8528615165495795
12669,61.73082607676526,65.2710770822763,True,True,0.0,0.971933724191654
8186,50.91642085603427,54.456671861545324,True,False,6.202047176135417e-15,1.0
17570,63.81448125654045,67.3547322620515,True,True,0.0,0.4277122346410496
30498,57.33356118943776,60.87381219494881,True,True,6.130677129453438e-15,0.9367683015538246
13316,65.50750402938556,69.04775503489661,True,True,2.3716040781712816e-13,0.8899254647007354
29932,55.91367452349603,59.45392552900708,True,True,0.0,0.9871969918988756
18748,43.243681882098905,46.78393288760996,True,True,1.5475272206298861e-15,0.7082568634305186
5232,51.00934124908366,54.549592254594714,True,False,3.139376566072242e-14,1.0
12147,43.603189661479085,47.14344066699014,True,False,0.0,1.0
7258,61.845099003741886,65.38535000925293,True,True,0.0,0.9409643540741439
16831,49.493930330707336,53.03418133621839,True,True,4.602855423782777e-14,0.9699418451850635
5728,36.82014593416618,40.36039693967722,True,True,0.0,0.9408682334082289
31097,56.91303544538956,60.45328645090061,True,True,0.0,0.8429112648365311
8219,48.74507991005905,52.2853309155701,True,False,0.0,0.9999999999573945
3513,60.77065974510222,64.31091075061327,True,False,1.549044471092643e-13,0.9999999999976457
32033,63.11925343294001,66.65950443845107,True,True,3.078555164090556e-14,0.4835525088168491
18728,57.809192571979665,61.34944357749072,True,True,1.2051647017676543e-14,0.47502140502246115
15906,60.749084763437594,64.28933576894865,True,True,0.0,0.9781810309543948
24406,56.40312167701534,59.943372682526395,True,True,0.0,0.936182639485827
6729,57.716727593092585,61.25697859860364,True,True,0.0,0.9847485764813968
24742,50.181543309130106,53.72179431464116,True,True,0.4217972722577628,0.21669990546658915
8408,63.251891106429376,66.79214211194042,True,True,0.0,0.4620601412746937
27427,51.4335807312365,54.973831736747556,True,True,0.0,0.981718095865569
15517,59.115732885047414,62.65598389055847,True,True,0.4398075216932737,0.41254445262007294
1459,51.554804729796984,55.09505573530804,True,True,9.41132071313188e-16,0.7266220173865531
25683,56.17011780599413,59.710368811505184,True,True,0.8409492203078214,0.0
9674,54.437570966553466,57.97782197206452,True,False,0.0,1.0
15644,53.65142283978643,57.19167384529748,True,True,1.6548485700404134e-13,0.9248344699227035
30852,50.73083735363225,54.271088359143306,True,True,2.8356591059161337e-14,0.6751305147938219
6836,54.116133759771195,57.65638476528225,True,True,2.384676411243061e-14,0.8567854943022613
1823,46.60623750241143,50.146488507922484,True,False,0.0,1.0
18430,49.70731561438187,53.24756661989292,True,True,0.0,0.8103024511032026
7743,64.87536160814604,68.41561261365709,True,True,0.0,0.7763884418574816
31528,59.493883532553724,63.03413453806478,True,False,0.0,1.0
16089,45.174827280275515,48.71507828578657,True,True,0.0,0.9810507380767771
6562,62.2428632662146,65.78311427172565,True,True,9.946811466810784e-17,0.8596648421395956
2643,65.31188547236431,68.85213647787536,True,True,1.7821876361942576e-14,0.927350509253685
6965,42.7192940506727,46.259545056183754,True,True,0.16970052270819538,7.779715057177529e-16
4762,55.43069770584966,58.97094871136071,True,True,1.7675500454187314e-12,0.0
31572,67.07594948941164,70.6162004949227,True,True,0.0,0.7403416468995124
5944,58.114103785419104,61.65435479093016,True,True,0.0,0.9183328925858634
20434,51.57486623443908,55.11511723995013,True,True,1.6134699789905798e-13,0.8265146828517163
14697,52.43816274583635,55.978413751347404,True,True,0.0,0.9532055561137053
12780,45.54410783671553,49.084358842226585,True,False,0.0,1.0
12751,21.974056728516857,25.514307734027906,True,True,3.60119719662707e-15,0.7901578624351193
15491,43.902044049752455,47.44229505526351,True,False,4.337319761276565e-15,0.999999999999966
27595,55.96389165787279,59.504142663383846,True,False,8.828489967419276e-14,0.999999999998623
14807,52.862272291061494,56.40252329657255,True,True,9.149756877569175e-14,0.8292427279975754
14648,55.54804139176711,59.08829239727816,True,True,0.0,0.26839501805010135
24398,60.91768020010578,64.45793120561683,True,True,0.2484109178318475,0.0
12498,54.70070495269607,58.240955958207124,True,True,0.6986834340510948,0.0
20086,56.98433117418685,60.5245821796979,True,True,1.042442532210822e-15,0.9820968033746729
868,54.89994671757636,58.440197723087415,True,True,0.0,0.5220986219052013
10461,46.148912103319,49.68916310883005,True,True,0.2783678253424051,0.6457013534048697
28192,54.64986816727353,58.190119172784584,True,True,0.0,0.754820708898552
25429,49.57010862073931,53.110359626250364,True,False,0.0,0.9999999999999826
19147,48.864000826110505,52.40425183162156,True,True,1.0387867801070785e-15,0.586343725442398
9976,66.06124698050587,69.60149798601691,True,True,0.0,0.4155871389563942
22909,46.89270957756433,50.432960583075385,True,True,0.0,0.6686576169492916
12324,51.32160070844735,54.8618517139584,True,True,7.950900200446638e-16,0.03683803595812826
30430,50.304907780165124,53.845158785676176,True,True,0.0,1.3117391183096552e-10
12718,68.54870738797077,72.08895839348182,True,True,1.637908762660895e-14,0.28259292750416776
27669,47.286742971434784,50.826993976945836,True,True,7.567008893395517e-14,0.8086682838253656
6174,53.58539077741811,57.125641782929165,True,True,8.47765478526674e-15,0.9582137564749709
18911,57.174042532793806,60.71429353830486,True,True,0.4346154929434287,0.05552335037879407
17606,41.73673719202114,45.27698819753219,True,True,0.0,0.7323174183649716
26387,57.53248292020069,61.072733925711745,True,True,0.0,0.738400145101816
19597,58.22832211651363,61.768573122024684,True,True,7.937953083203576e-16,0.9782163883358316
6585,48.18650405535344,51.72675506086449,True,False,7.93290491115517e-16,1.0
2439,58.174992568003844,61.7152435735149,True,False,6.5613298579231214e-15,0.9999999999999453
20214,56.17480923012449,59.71506023563554,True,False,1.1866349092809358e-13,1.0
3908,59.82445763695831,63.36470864246936,True,True,0.0,0.5871711613141831
1722,62.976001816894325,66.51625282240538,True,False,1.0,0.0
5421,49.94473370378535,53.484984709296405,True,True,1.961539816510795e-15,0.9904323676866189
15155,73.46002593622715,77.0002769417382,True,True,5.4762783195812596e-14,0.9259858605018043
8554,55.424761410695325,58.96501241620638,True,True,0.0,0.9589358498263046
4155,47.52801068130287,51.06826168681392,True,True,0.0,0.9244154836809904
20435,55.56655332292465,59.1068043284357,True,True,7.1995667970016775e-16,0.7345325265260674
12532,60.066608784440604,63.606859789951656,True,True,2.336681288133802e-16,0.492834058801288
31348,59.01242711906819,62.552678124579245,True,True,0.0,0.9771671571539301
23464,53.57670976472599,57.11696077023704,True,False,0.0,1.0
3001,44.2761418842456,47.81639288975665,True,True,0.7138932571489753,4.3980248507467027e-13
32012,59.028061872378515,62.56831287788957,True,True,7.048143582320352e-15,0.995591237069068
1063,43.24951427364894,46.789765279159994,True,True,1.0991992510543063e-14,0.9704067254210403
7621,52.77931182346788,56.31956282897893,True,True,1.2306496054612892e-14,0.9961878540556719
25018,46.26363051538014,49.803881520891196,True,True,0.0,0.336136627257159
9610,40.62186186875467,44.16211287426572,True,True,1.8454242123275325e-15,0.9929749151644444
19255,63.2094075449373,66.74965855044834,True,False,1.0,0.0
5490,46.437598179683775,49.97784918519483,True,True,0.0,0.4586034246960713
27042,61.28793335008607,64.82818435559712,True,True,0.0,0.9541334761451392
13417,49.22996611995646,52.77021712546751,True,False,0.6630356882151073,0.3369643117848925
15687,46.052550356098386,49.59280136160944,True,False,0.0,1.0
19274,50.96919845778299,54.50944946329404,True,False,1.0603153251084856e-13,0.9999999999985322
2683,42.57124754538717,46.111498550898226,True,False,3.6738546983787034e-14,0.9999999999998602
25560,49.23451952363331,52.77477052914436,True,True,0.0,0.9819515838493872
2410,57.23283696109706,60.77308796660811,True,True,0.0,0.9165962214427399
30366,46.39035690240227,49.93060790791332,True,True,0.0,0.8489544371021551
21307,53.43968929040277,56.97994029591382,True,True,3.7493585189899434e-15,0.9245793982111525
9279,61.759789291587595,65.30004029709865,True,True,0.0,0.0
16774,50.07695798093502,53.61720898644607,True,True,0.1943797415760086,0.0
8454,57.066076232302024,60.606327237813076,True,True,0.0,0.8616186880236928
22038,64.3670027617826,67.90725376729364,True,True,0.0,0.9464108386725969
26195,51.92239909698882,55.46265010249987,True,False,2.4787790755356328e-15,0.9999999999999867
9266,48.339899543243824,51.88015054875488,True,True,1.2275562536534442e-14,0.9242643887480274
12102,60.50803934368476,64.04829034919581,True,False,1.2900678753575828e-15,0.9999999999999746
1280,52.83619547143924,56.37644647695029,True,True,0.0,0.7689534266753204
12420,55.02934997392882,58.56960097943987,True,True,0.0,0.9638050577295377
3758,57.97591507689366,61.516166082404716,True,True,0.38856425882143547,0.5729699186564647
13529,53.91246636404239,57.45271736955344,True,True,0.0,0.9739357200649881
14126,53.10414532983094,56.644396335341995,True,True,2.909238937342954e-15,0.8886390270788072
19729,66.85649019719357,70.39674120270462,True,True,2.312533032010335e-11,0.9745527131311831
4032,47.4489235889543,50.989174594465354,True,True,0.17372264137942006,0.0
6068,56.99080402902064,60.53105503453169,True,True,4.3005734947494287e-16,0.31580043461680257
1813,44.10994834404742,47.65019934955847,True,False,1.0,0.0
3580,61.42458765945303,64.96483866496408,True,False,5.270591842961008e-13,0.9999999999729018
7837,57.3738884646418,60.914139470152854,True,True,4.137269076600227e-15,0.717602804387
4479,49.407860148755645,52.9481111542667,True,True,0.4875969434966562,0.3919848632714279
5759,51.23081225385291,54.77106325936396,True,True,0.0,0.9958072444666469
1521,59.59018912166417,63.13044012717522,True,True,1.7166018665483606e-13,0.991614572957175
22249,53.936309700751394,57.47656070626245,True,True,0.0,0.9428004721603659
29944,48.06992632007777,51.61017732558882,True,False,1.0,0.0
2566,66.19291308452964,69.73316409004067,True,True,0.3796611095683856,1.736071627348631e-14
536,53.72277974474263,57.263030750253684,True,False,0.0,1.0
4850,39.415905594090006,42.95615659960106,True,True,0.0,0.9761825538820688
10810,51.34578171647361,54.88603272198466,True,True,0.0,0.4324492326925785
